Date,Time,PST,PDT,Button,Order Occ,Trawl,Notes,MX512-Time,MX512-Lat,MX512-Lon,MX512-COG,MX512-SOG,AirTemp2,RelHum1,Baro-Cal-AtSeaLevel-VALUE,TrueWind-SPEED,TrueWind-DIRECTION,RelWindbird-Spd,RelWindbird-Dir,Fluoro,TSG-SBE21-Temp,TSG-SBE45-Temp,TSG-SBE38-Temp2 for 21,TSG-SBE38-Temp2 for 45,TSG-SBE21-Cond,TSG-SBE45-Cond,TSG-SBE21-Sal,TSG-SBE45-Sal,Valeport-UVSVP-Temp,Valeport-UVSVP-Cond,Valeport-UVSVP-SVel
7/13/2019,15:27:01,7:27:01,8:27:01,UCTD Deployed,67,,,152700,4239.6207N,12451.3945W,270,8.1,16,70,1017.16,19.98,11.86,20,78,1.131,15.23067,,14.95814,,4.039796,,32.52032,,14.856,16.889,1504.314
7/13/2019,16:57:33,8:57:33,9:57:33,UCTD Deployed,67,,,165732,4239.6522N,12512.6194W,268,9,16.6,69,1017.91,9.79,8.76,12,57,1.077,15.90558,,15.65049,,4.1068074,,32.56011,,15.556,17.301,1506.63
7/13/2019,17:27:16,9:27:16,10:27:16,End Transect,67,,,172716,4239.6450N,12519.5967W,268,10.4,16.7,70,1018.26,13.56,358.61,17,54,1.068,15.85917,,15.61457,,4.1160274,,32.67998,,15.433,17.225,1506.36
7/13/2019,18:24:42,10:24:42,11:24:42,Start Transect,67,,,182442,4229.9093N,12518.1746W,271,8.2,17.2,63,1017.97,14.25,356.44,17,57,1.055,15.86211,,15.56959,,4.1417655,,32.90571,,15.245,17.281,1506.151
7/13/2019,19:49:42,11:49:42,12:49:42,End Transect,67,,,194941,4229.9200N,12538.3314W,268,10,17.7,64,1018.89,12.1,10.02,14,54,1.031,17.49476,,17.20512,,4.1201037,,31.40776,,16.861,17.332,1509.473
7/13/2019,21:21:03,13:21:03,14:21:03,Start Transect,67,,,212102,4229.9396N,12517.9056W,88,10.7,16.3,75,1018.01,9.97,264.21,0,137,1.011,16.11339,,15.80916,,4.1490561,,32.76205,,15.654,17.116,1507.259
7/13/2019,22:33:16,14:33:16,15:33:16,UCTD Deployed,,,,223315,4229.9333N,12503.5725W,91,8.6,16.2,72,1017.09,15.04,317.17,11,258,0.999,15.50763,,15.22514,,4.0727106,,32.58544,,15.098,17.304,1505.261
7/14/2019,0:25:46,16:25:46,17:25:46,UCTD Deployed,,,,2545,4229.8837N,12440.7402W,92,8.5,15.5,69,1015.52,19.6,325,16,269,1.018,13.5591,,13.19566,,3.8919874,,32.5739,,12.988,17.104,1498.426
7/14/2019,1:17:27,17:17:27,18:17:27,End Transect,,,,11726,4229.9537N,12430.0807W,97,7.9,14.2,71,1014.66,23.82,336.91,21,265,1.536,10.82133,,10.57566,,3.740915,,33.53713,,10.289,16.839,1490.365
7/14/2019,2:36:02,18:36:02,19:36:02,Start Transect,,,,23601,4219.8919N,12427.6450W,256,5.3,15.5,55,1015.49,20.91,352.33,21,68,1.556,10.28139,,10.03278,,3.7080309,,33.70505,,9.799,16.988,1488.452
7/14/2019,2:49:28,18:49:28,19:49:28,UCTD Deployed,,,,24927,4219.9634N,12430.5393W,272,8.7,14.6,67,1015.69,18.71,20.23,18,69,1.52,10.50521,,10.2797,,3.7229195,,33.64782,,10.09,16.83,1489.611
7/14/2019,3:44:31,19:44:31,20:44:31,Break Transect,,,,34430,4219.9457N,12443.1280W,272,10.5,15.4,71,1015.13,20.21,347.49,25,45,1.266,12.46205,,12.20601,,3.7999421,,32.64909,,12.128,16.894,1495.647
7/14/2019,4:30:06,20:30:06,21:30:06,Arrive Station,68,61,,43006,4226.6659N,12445.1996W,343,9,15.9,69,1016.13,22.01,339.9,32,356,1.167,14.76473,,14.51343,,3.9980951,,32.53198,,14.445,16.989,1503.087
7/14/2019,4:47:35,20:47:35,21:47:35,Start Marine Mammal Watch,68,61,,44734,4228.1490N,12445.5583W,202,1.1,15.9,70,1016.58,22.89,346.56,22,4,1.152,14.98292,,14.7093,,4.0186762,,32.53616,,14.615,17.413,1503.656
7/14/2019,4:48:14,20:48:14,21:48:14,CTD IN,68,61,,44813,4228.1372N,12445.5675W,206,1.1,15.9,70,1016.61,22.97,353.99,22,10,1.151,14.98067,,14.70627,,4.0182471,,32.53416,,14.602,17.353,1503.618
7/14/2019,4:56:54,20:56:54,21:56:54,CTD OUT,68,61,,45653,4228.0196N,12445.7073W,229,1.2,15.8,70,1016.69,21.6,355.4,21,20,1.149,14.94044,,14.6717,,4.014069,,32.52995,,14.561,17.179,1503.497
7/14/2019,5:01:37,21:01:37,22:01:37,Bongo IN,68,61,,50137,4227.9788N,12445.8186W,287,1.3,15.8,70,1016.68,20.42,349.61,21,12,1.142,14.93283,,14.66096,,4.014069,,32.5363,,14.557,17.307,1503.461
7/14/2019,5:17:06,21:17:06,22:17:06,Bongo OUT,68,61,,51705,4228.1106N,12446.2249W,254,0.6,15.7,71,1016.7,21.05,349.23,21,16,1.133,15.03299,,14.76599,,4.0228565,,32.53218,,14.665,17.307,1503.82
7/14/2019,5:33:17,21:33:17,22:33:17,Net In Water,68,61,,53316,4228.1566N,12446.2330W,352,3.4,15.6,71,1016.69,21.71,351.69,24,359,1.125,15.0421,,14.77516,,4.0246786,,32.54102,,14.671,17.226,1503.852
7/14/2019,5:44:33,21:44:33,22:44:33,Shoot Doors,68,61,,54432,4228.5989N,12446.3404W,350,3.5,15.7,71,1016.66,19.51,355.07,23,3,1.12,15.13002,,14.86568,,4.0329348,,32.54225,,14.765,17.204,1504.131
7/14/2019,5:48:30,21:48:30,22:48:30,Begin Fishing (EQ),68,61,,54829,4228.8726N,12446.3958W,350,4.1,15.8,71,1016.51,20.88,1.6,25,8,1.118,15.15351,,14.88764,,4.0348636,,32.54007,,14.789,17.203,1504.215
7/14/2019,6:33:32,22:33:32,23:33:32,Haul Back,68,61,,63331,4231.1121N,12448.1308W,345,3.6,15.9,69,1016.65,22.43,353.35,26,4,1.093,15.60771,,15.34652,,4.0778558,,32.54856,,15.247,17.382,1505.649
7/14/2019,7:18:26,23:18:26,0:18:26,Net on Deck,68,61,,71826,4232.4597N,12448.4450W,11,1.6,16,69,1016.81,20.42,1.73,22,2,1.111,15.63851,,15.37337,,4.0784983,,32.52886,,15.273,17.361,1505.724
7/14/2019,7:18:34,23:18:34,0:18:34,End Marine Mammal Watch,68,61,,71834,4232.4632N,12448.4441W,7,1.6,16,69,1016.71,20.4,5.17,22,5,1.109,15.63929,,15.3736,,4.0784983,,32.52822,,15.27,17.373,1505.717
7/14/2019,7:19:49,23:19:49,0:19:49,Start Marine Mammal Watch,69,62,,71948,4232.4950N,12448.4386W,13,1.5,16,69,1016.75,22.46,359.26,24,1,1.086,15.63779,,15.36686,,4.0784983,,32.52946,,15.263,17.386,1505.698
7/14/2019,7:22:32,23:22:32,0:22:32,Depart Station,68,61,,72231,4232.5811N,12448.4266W,7,3.3,16,69,1016.73,21.74,357.67,25,337,1.087,15.62803,,15.35616,,4.0774276,,32.52799,,15.253,17.305,1505.663
7/14/2019,7:44:36,23:44:36,0:44:36,Arrive Station,69,62,,74436,4231.5324N,12444.3267W,158,6.3,20.4,70,1016.78,23.43,4.36,18,218,1.108,15.32136,,15.04877,,4.0500885,,32.53743,,14.94,17.337,1504.674
7/14/2019,7:49:09,23:49:09,0:49:09,Net In Water,69,62,,74908,4231.1432N,12444.1691W,162,5.6,19.3,49,1016.73,23.21,0.84,18,206,1.09,15.29114,,15.01636,,4.0468722,,32.53365,,14.899,17.305,1504.545
7/14/2019,8:00:02,0:00:02,1:00:02,Shoot Doors,69,62,,80001,4230.3247N,12443.8392W,163,5.8,19.6,44,1016.66,25.36,2.77,20,218,1.088,15.21102,,14.93242,,4.0387225,,32.52698,,14.817,17.381,1504.283
7/14/2019,8:03:07,0:03:07,1:03:07,Begin Fishing (EQ),69,62,,80307,4230.0185N,12443.7060W,164,5.9,24,33,1016.64,23.49,2.6,20,215,1.098,15.15727,,14.86689,,4.0336861,,32.52635,,14.721,17.27,1503.929
7/14/2019,8:48:09,0:48:09,1:48:09,Haul Back,69,62,,84808,4226.2016N,12442.5786W,173,5.3,15.4,68,1016.64,23.3,353.31,18,183,1.09,13.88553,,13.6102,,3.9185657,,32.54329,,13.469,17.327,1499.925
7/14/2019,8:53:07,0:53:07,1:53:07,Doors Up,69,62,,85306,4225.8467N,12442.5290W,175,4.3,15.3,69,1016.67,25.3,353.84,21,188,1.087,13.80135,,13.525,,3.9111698,,32.54618,,13.38,17.327,1499.646
7/14/2019,9:19:54,1:19:54,2:19:54,Net on Deck,69,62,,91953,4224.3136N,12442.1838W,163,3,16.8,55,1016.57,12.44,14.33,11,256,1.095,13.16634,,12.87981,,3.8569448,,32.5816,,12.74,17.295,1497.557
7/14/2019,9:25:01,1:25:01,2:25:01,Depart Station,69,62,,92500,4224.0838N,12442.0914W,166,3,16.8,68,1016.61,13.99,350.95,13,218,1.096,13.07266,,12.80419,,3.8494451,,32.59142,,12.611,17.274,1497.04
7/14/2019,9:27:19,1:27:19,2:27:19,Start Marine Mammal Watch,70,63,,92718,4223.9679N,12441.9995W,116,3.5,15.7,61,1016.64,7.69,345.85,4,325,1.101,13.03125,,12.72308,,3.8461239,,32.59569,,12.576,17.168,1497.024
7/14/2019,9:50:06,1:50:06,2:50:06,Arrive Station,70,63,,95005,4226.2308N,12440.5024W,32,7.9,15.2,71,1016.26,22.11,343.75,28,330,1.133,13.08437,,12.79589,,3.8579115,,32.66118,,12.655,17.025,1497.354
7/14/2019,9:58:19,1:58:19,2:58:19,Net In Water,70,63,,95818,4226.6612N,12439.8637W,175,5,15.2,68,1016.43,24,354.13,19,180,1.21,12.98743,,12.68693,,3.8632673,,32.7955,,12.469,17.263,1496.909
7/14/2019,10:10:00,2:10:00,3:10:00,Shoot Doors,70,63,,100959,4225.7138N,12439.6968W,169,5.9,15.1,69,1016.52,27.97,344.05,21,191,1.18,11.9793,,11.49376,,3.7731595,,32.8137,,11.254,17.129,1492.763
7/14/2019,10:13:42,2:13:42,3:13:42,Begin Fishing (EQ),70,63,,101341,4225.3405N,12439.5782W,167,6.3,15.1,69,1016.45,22.29,349.51,16,186,1.145,11.36645,,11.08943,,3.7112435,,32.75166,,10.885,17.098,1491.371
7/14/2019,10:58:38,2:58:38,3:58:38,Haul Back,70,63,,105837,4221.6463N,12438.8743W,171,4.6,14.6,69,1016.3,22.54,342.55,18,187,1.338,10.97077,,10.69829,,3.7307384,,33.29943,,10.53,17.135,1490.752
7/14/2019,11:03:35,3:03:35,4:03:35,Doors Up,70,63,,110334,4221.3293N,12438.8240W,173,3.6,14.6,69,1016.22,23.7,349.3,19,188,1.336,10.9546,,10.68799,,3.7295592,,33.30239,,10.517,17.066,1490.764
7/14/2019,11:36:25,3:36:25,4:36:25,Net on Deck,70,63,,113625,4219.3218N,12438.8992W,193,3.8,14.2,70,1016.12,21.5,352.12,18,156,1.423,10.90295,,10.69158,,3.7393083,,33.44642,,10.588,17.124,1491.287
7/14/2019,11:36:26,3:36:26,4:36:26,End Marine Mammal Watch,70,63,,113626,4219.3207N,12438.8995W,193,3.9,14.1,70,1016.12,21.59,352.13,18,163,1.413,10.90697,,10.70229,,3.7405936,,33.45556,,10.589,17.211,1491.202
7/14/2019,11:41:06,3:41:06,4:41:06,Depart Station,70,63,,114105,4219.0410N,12438.9756W,192,3.6,14.1,70,1016.22,20.5,359.77,17,167,1.444,11.02152,,10.80239,,3.7554838,,33.49906,,10.662,17.203,1491.556
7/14/2019,13:15:35,5:15:35,6:15:35,Start Transect,,,,131535,4210.1198N,12423.2117W,203,5.3,12.5,75,1017.14,4.14,167.71,9,336,1.243,9.34845,,9.05408,,3.6352004,,33.83478,,8.682,16.984,1484.645
7/14/2019,14:23:14,6:23:14,7:23:14,UCTD Deployed,,,,142313,4209.9966N,12438.8291W,269,8.8,12.7,76,1017.59,5.32,2.54,10,33,1.528,11.91891,,11.67265,,3.8353019,,33.47042,,11.508,16.92,1494.389
7/14/2019,16:09:23,8:09:23,9:09:23,UCTD Deployed,,,,160922,4209.9718N,12504.5275W,269,8.4,16.2,73,1018.36,10.69,334.72,16,38,1.146,14.97154,,14.72541,,4.0188927,,32.5476,,14.659,17.1,1503.805
7/14/2019,16:39:10,8:39:10,9:39:10,End Transect,,,,163909,4210.0396N,12511.4355W,269,10.6,16.1,71,1018.47,12.13,325.84,20,34,1.12,15.25715,,14.97322,,4.0464417,,32.55799,,14.885,17.172,1504.521
7/14/2019,16:39:19,8:39:19,9:39:19,Start Transect,,,,163918,4210.0388N,12511.4706W,269,10.5,16.1,71,1018.54,12.49,328.35,20,39,1.119,15.25261,,14.97635,,4.0465502,,32.56274,,14.869,17.13,1504.464
7/14/2019,19:12:33,11:12:33,12:12:33,UCTD Deployed,,,,191232,4209.8792N,12547.0077W,272,9.4,17.2,71,1019.98,10.5,322.6,18,20,1.083,16.2699,,15.9984,,4.091044,,32.1246,,15.76,17.274,1506.824
7/14/2019,21:51:25,13:51:25,14:51:25,UCTD Deployed,,,,215124,4209.8501N,12624.1818W,268,8.2,18.1,62,1020.4,3.87,281.13,12,3,1.021,17.64742,,17.28419,,4.1370452,,31.43351,,16.465,17.446,1508.527
7/15/2019,0:36:03,16:36:03,17:36:03,UCTD Deployed,,,,3602,4209.7701N,12701.7979W,268,8.1,18.5,68,1019.92,11.09,200.01,15,322,1,18.24817,,18.14754,,4.1749015,,31.29112,,17.526,17.435,1511.11
7/15/2019,2:24:58,18:24:58,19:24:58,Break Transect,,,,22457,4209.7023N,12726.4436W,267,9.6,18.5,71,1019.53,10.58,184.5,17,315,0.995,18.63403,,18.38375,,4.2747631,,31.82782,,18.242,17.327,1513.879
7/15/2019,7:35:04,23:35:04,0:35:04,Start Marine Mammal Watch,71,64,,73503,4208.9913N,12624.7358W,93,8.5,18.2,72,1020.23,7.65,231.16,6,58,0.977,18.44172,,18.11785,,4.1726498,,31.12542,,17.984,17.356,1512.295
7/15/2019,7:56:19,23:56:19,0:56:19,Arrive Station,71,64,,"75,618.00",4208.7516N,12620.8495W,97,8,18.3,72,1020.05,5.94,228.75,6,48,0.976,18.3862,,18.06275,,4.1257867,,30.77737,,17.582,17.423,1510.746
7/15/2019,8:02:49,0:02:49,1:02:49,Net In Water,71,64,marine mammal watch started at 0023 but the button didn't register. Completed a 30 minute watch before trawl. ,"80,249.00",4208.8276N,12620.1407W,49,3.8,18.4,72,1020.11,8.8,228.49,4,175,0.978,18.62608,,18.3961,,4.1488412,,30.78947,,17.986,17.505,1511.951
7/15/2019,8:17:11,0:17:11,1:17:11,Shoot Doors,71,64,,"81,710.00",4209.3337N,12619.2449W,55,4,18.5,71,1020.01,7.64,217.7,4,142,0.98,18.63329,,18.4398,,4.1535608,,30.82315,,17.981,17.512,1512.023
7/15/2019,8:20:19,0:20:19,1:20:19,Begin Fishing (EQ),71,64,,"82,018.00",4209.4575N,12618.9951W,53,3.9,18.5,71,1020.01,8.73,217.36,5,146,0.977,18.44172,,18.23371,,4.1410135,,30.86237,,17.801,17.614,1511.483
7/15/2019,9:05:20,1:05:20,2:05:20,Haul Back,71,64,,"90,519.00",4210.9449N,12616.0080W,52,3.6,18.4,72,1019.98,7.54,239.53,4,188,0.975,18.5714,,18.18101,,4.1389783,,30.74858,,17.684,17.548,1511.175
7/15/2019,9:10:22,1:10:22,2:10:22,Doors Up,71,64,,"91,021.00",4211.0681N,12615.7707W,62,2.2,18.4,72,1019.93,9.3,234.37,7,175,0.972,18.31035,,18.04413,,4.1226787,,30.80828,,17.614,17.507,1511.001
7/15/2019,9:38:44,1:38:44,2:38:44,Net on Deck,71,64,,"93,843.00",4211.7332N,12615.0675W,6,2.1,18.6,70,1019.92,6.41,258.29,6,253,0.975,18.86306,,18.61873,,4.1713629,,30.79897,,18.424,17.652,1513.155
7/15/2019,9:40:38,1:40:38,2:40:38,End Marine Mammal Watch,71,64,,"94,037.00",4211.8146N,12615.0147W,36,4,18.7,70,1019.95,7.9,225.2,5,181,0.972,18.90246,,18.65758,,4.174579,,30.79616,,18.506,17.5,1513.51
7/15/2019,9:43:51,1:43:51,2:43:51,Depart Station,71,64,,"94,350.00",4211.9199N,12614.6380W,76,7,18.4,71,1020.01,8.6,246.1,2,143,0.974,18.88098,,18.62671,,4.1722209,,30.79271,,18.495,17.415,1513.337
7/15/2019,13:21:42,5:21:42,6:21:42,Resume Transect,71,,RESUME 070A Transect,132141,4219.9154N,12535.3534W,91,9.5,16.5,74,1019.65,9.54,176.36,14,48,0.96,16.79359,,16.48662,,4.1314685,,32.0564,,16.336,17.227,1508.364
7/15/2019,13:21:46,5:21:46,6:21:46,Notes,71,,RESUME 070A Transect,132146,4219.9149N,12535.3361W,92,9.3,16.5,74,1019.73,8.41,186.85,12,51,0.959,16.78394,,16.49535,,4.1307202,,32.05763,,16.312,17.285,1508.326
7/15/2019,16:36:24,8:36:24,9:36:24,UCTD Deployed,71,,,163624,4219.9534N,12450.9568W,91,8.4,14.7,84,1020.21,4.73,175.89,10,33,0.961,16.04989,,15.80735,,4.1189217,,32.54861,,15.667,17.258,1506.973
7/15/2019,17:16:03,9:16:03,10:16:03,End Transect,71,,,171602,4219.9301N,12442.5705W,95,9.8,13.8,85,1020.4,4.44,195.43,10,34,0.994,14.84844,,14.83958,,4.0034538,,32.51065,,14.519,17.107,1503.42
7/15/2019,20:10:17,12:10:17,13:10:17,Start Transect,,,,201016,4159.9963N,12417.0830W,260,6.6,14.3,67,1020.24,3.44,272.39,10,8,1.353,11.60975,,11.09654,,3.8244796,,33.64419,,10.591,16.953,1491.45
7/15/2019,21:03:52,13:03:52,14:03:52,UCTD Deployed,,,,210351,4159.9751N,12428.4857W,272,8.2,14.3,75,1020.14,4.25,304.61,12,12,1.605,11.99439,,12.61811,,3.8681971,,33.72208,,12.133,16.834,1497.238
7/15/2019,22:54:18,14:54:18,15:54:18,UCTD Deployed,,,,225417,4159.9351N,12450.3585W,268,8.7,15.1,75,1019.82,1.58,305.39,10,3,1.597,13.44965,,13.00388,,3.9465366,,33.17818,,12.52,17.05,1497.636
7/16/2019,1:21:53,17:21:53,18:21:53,End Transect,,,,12152,4200.0638N,12522.6928W,268,10.1,17.7,74,1018.99,8.22,308.73,17,20,1.234,16.73742,,16.42725,,4.1463756,,32.23058,,15.43,17.167,1506.328
7/16/2019,2:33:32,18:33:32,19:33:32,Start Transect,,,,23331,4150.0599N,12522.4971W,100,6.9,18,81,1019.16,9.94,317.39,6,264,1.214,18.34933,,18.08232,,4.2440825,,31.7919,,17.711,17.299,1512.195
7/16/2019,3:52:33,19:52:33,20:52:33,Break Transect,,,,35233,4150.1868N,12505.6398W,39,8.1,16.2,74,1018.6,15.92,327.28,20,319,1.33,15.13609,,14.6865,,4.062204,,32.80072,,14.212,17.24,1502.785
7/16/2019,4:28:23,20:28:23,21:28:23,Start Marine Mammal Watch,72,65,,42822,4154.7565N,12501.7401W,30,9.6,15.1,72,1018.57,8.19,337.97,16,333,1.571,14.03581,,13.57285,,3.9929479,,33.10304,,13.214,17.096,1499.699
7/16/2019,4:50:18,20:50:18,21:50:18,Arrive Station,72,65,,45017,4157.4267N,12459.3520W,33,6,15.4,74,1018.79,7.13,327.88,11,323,1.61,12.19424,,11.76093,,3.8150488,,33.02889,,11.342,17.229,1493.398
7/16/2019,5:00:06,21:00:06,22:00:06,Net In Water,72,65,,50005,4158.3379N,12458.5550W,34,3.7,15.7,74,1018.94,6.32,339.7,9,322,1.636,12.4305,,11.86756,,3.8343379,,33.00613,,11.315,17.111,1493.254
7/16/2019,5:11:02,21:11:02,22:11:02,Shoot Doors,72,65,,51102,4158.7262N,12458.1973W,42,4,16,73,1018.99,5.21,320.04,7,315,1.694,12.38083,,12.23823,,3.8312307,,33.02002,,11.82,17.183,1494.99
7/16/2019,5:15:10,21:15:10,22:15:10,Begin Fishing (EQ),72,65,,51509,4158.9631N,12457.9401W,40,4.2,16,73,1018.85,6.81,308.93,8,301,1.719,12.36184,,11.89885,,3.8297305,,33.02234,,10.837,17.207,1491.552
7/16/2019,6:00:15,22:00:15,23:00:15,Haul Back,72,65,,60014,4201.0746N,12455.9119W,29,3.3,16.1,74,1018.78,4.36,311.18,6,314,1.637,11.95548,,11.58648,,3.7852655,,32.952,,11.23,17.092,1492.792
7/16/2019,6:06:08,22:06:08,23:06:08,Doors Up,72,65,,60607,4201.2532N,12455.7801W,26,2.2,15.9,74,1018.67,4.6,326.49,6,312,1.61,11.4698,,11.15348,,3.7383446,,32.9257,,10.865,17.166,1491.571
7/16/2019,6:35:41,22:35:41,23:35:41,Net on Deck,72,65,,63540,4201.9567N,12455.1747W,53,1.8,16,75,1018.72,7.59,331.48,8,291,1.49,11.05376,,10.81737,,3.6920714,,32.84119,,10.384,17.103,1489.828
7/16/2019,6:35:42,22:35:42,23:35:42,End Marine Mammal Watch,72,65,,63541,4201.9570N,12455.1742W,52,1.8,16,75,1018.67,6.83,319.91,7,279,1.485,11.05376,,10.81737,,3.6920714,,32.84119,,10.382,17.136,1489.827
7/16/2019,6:36:48,22:36:48,23:36:48,Start Marine Mammal Watch,73,66,,63647,4201.9766N,12455.1342W,54,1.8,16,75,1018.75,7.41,336.51,7,293,1.504,11.10857,,10.86506,,3.6953923,,32.82506,,10.397,17.105,1489.907
7/16/2019,6:44:51,22:44:51,23:44:51,Depart Station,72,65,,64450,4201.9739N,12454.6485W,108,6.4,16,75,1018.69,7.6,327.71,6,277,1.471,11.01189,,10.68593,,3.6909982,,32.86803,,10.211,16.993,1489.164
7/16/2019,7:10:17,23:10:17,0:10:17,Arrive Station,73,66,,71016,4201.4012N,12450.0629W,96,8.4,15.3,74,1018.65,7.56,304.41,5,314,1.661,13.37894,,12.96134,,3.9508229,,33.28007,,12.784,16.961,1498.579
7/16/2019,7:16:44,23:16:44,0:16:44,Net In Water,73,66,,71643,4201.1872N,12449.1344W,129,4.8,15.8,75,1018.69,4.8,307,0,304,1.47,13.46055,,13.36846,,3.9749407,,33.43503,,12.476,17.183,1497.409
7/16/2019,7:28:05,23:28:05,0:28:05,Shoot Doors,73,66,,72804,4200.7193N,12448.3772W,126,4.3,16.3,74,1018.65,4.3,306,1,282,1.782,12.61723,,12.61307,,3.9117037,,33.58188,,11.88,17.154,1495.816
7/16/2019,7:31:23,23:31:23,0:31:23,Begin Fishing (EQ),73,66,,73122,4200.5565N,12448.0813W,125,4.7,16.1,74,1018.56,5.69,323.7,2,261,1.833,12.69973,,12.66974,,3.9148149,,33.53809,,12.231,17.097,1497.143
7/16/2019,8:16:27,0:16:27,1:16:27,Haul Back,73,66,,81626,4158.8227N,12444.8514W,126,3.9,15.2,71,1018.32,6.58,340.13,4,248,1.882,13.07579,,12.52537,,3.9435359,,33.47772,,11.848,17.152,1495.628
7/16/2019,8:22:40,0:22:40,1:22:40,Doors Up,73,66,,82239,4158.6418N,12444.5259W,126,2.3,16,73,1018.21,7.08,326.73,5,211,1.78,14.13122,,13.84336,,4.0377572,,33.43477,,12.229,17.197,1496.969
7/16/2019,8:54:45,0:54:45,1:54:45,Net on Deck,73,66,,85444,4157.9033N,12443.0238W,123,2.7,16.9,68,1017.93,5.22,330.7,3,238,1.615,12.971,,12.58847,,3.9238157,,33.38336,,12.02,17.213,1496.024
7/16/2019,8:54:46,0:54:46,1:54:46,End Marine Mammal Watch,73,66,,85445,4157.9030N,12443.0230W,122,2.7,16.9,68,1018.01,6.22,329.91,6,243,1.614,12.971,,12.58847,,3.9238157,,33.38336,,12.025,17.176,1496.002
7/16/2019,8:59:34,0:59:34,1:59:34,Start Marine Mammal Watch,74,66,,85933,4157.7906N,12442.7645W,115,2.6,18.1,65,1017.83,6.14,319.36,4,217,1.836,13.46989,,12.9791,,3.9725834,,33.40474,,12.028,17.256,1496.1
7/16/2019,9:01:40,1:01:40,2:01:40,Depart Station,73,66,,90140,4157.7481N,12442.6701W,127,2.3,18.1,61,1017.94,10.85,339.67,9,230,1.875,14.50838,,14.64173,,4.0494441,,33.21692,,12.353,17.186,1497.5
7/16/2019,9:03:07,1:03:07,2:03:07,Arrive Station,74,67,,90307,4157.7221N,12442.6118W,117,2.1,18.8,58,1017.91,9.78,327.75,8,218,1.864,15.07699,,14.8336,,4.1095928,,33.27829,,14.598,17.195,1504.05
7/16/2019,9:11:47,1:11:47,2:11:47,Bongo IN,74,,,91146,4157.5665N,12442.5003W,263,1,15.2,69,1017.83,9.42,320.22,10,33,1.878,14.98901,,14.81195,,4.0961923,,33.23195,,13.871,17.211,1502.149
7/16/2019,9:34:32,1:34:32,2:34:32,Bongo OUT,74,,,93431,4157.5615N,12443.1565W,271,1.1,14.9,74,1017.57,8.4,331.19,9,40,1.846,13.53814,,13.53824,,3.9676519,,33.29887,,13.107,17.218,1499.717
7/16/2019,9:47:43,1:47:43,2:47:43,Depart Station,74,,,94742,4157.6813N,12443.3674W,253,3.8,14.9,74,1017.45,8.5,330.04,10,52,1.866,13.33149,,13.27766,,3.9619706,,33.42646,,12.281,17.211,1496.976
7/16/2019,10:04:05,2:04:05,3:04:05,Arrive Station,75,67,,100404,4157.1167N,12446.1676W,245,5.9,14.8,75,1017.53,9.71,315.61,13,43,2.163,12.25597,,12.32609,,3.8692679,,33.49699,,11.32,17.096,1493.784
7/16/2019,10:09:58,2:09:58,3:09:58,Net In Water,74,67,,100957,4156.9520N,12446.5999W,236,2.9,14.8,75,1017.6,9.91,310.28,11,50,1.959,12.61799,,13.01582,,3.8963821,,33.4346,,12.003,17.263,1496.19
7/16/2019,10:25:22,2:25:22,3:25:22,Shoot Doors,75,67,,102521,4156.6177N,12447.4933W,248,4.3,14.8,75,1017.47,9.81,317.74,12,48,1.752,13.40225,,13.18342,,3.9737638,,33.47517,,12.606,17.252,1498.062
7/16/2019,10:28:41,2:28:41,3:28:41,Begin Fishing (EQ),75,67,,102840,4156.5196N,12447.8238W,248,4.6,14.8,75,1017.36,9.9,322.14,12,47,1.658,13.69851,,13.61493,,3.994451,,33.40935,,13.474,16.946,1501.005
7/16/2019,11:13:48,3:13:48,4:13:48,Haul Back,75,67,,111347,4155.3826N,12451.5384W,249,4.2,14.6,75,1017.37,10.23,324.4,12,53,1.766,13.75575,,13.6688,,3.984696,,33.26858,,13.566,17.14,1501.016
7/16/2019,11:18:45,3:18:45,4:18:45,Doors Up,75,67,,111844,4155.2930N,12451.8241W,242,2.7,14.6,75,1017.36,9.94,318.94,11,54,1.761,14.09972,,13.8573,,4.015031,,33.25206,,13.695,17.182,1501.547
7/16/2019,11:51:02,3:51:02,4:51:02,Net on Deck,75,67,,115101,4154.4021N,12453.2684W,255,2.8,14.5,76,1017.5,9.86,328.2,11,52,1.735,14.31008,,14.01492,,4.0352932,,33.25744,,13.439,17.244,1500.639
7/16/2019,11:51:03,3:51:03,4:51:03,End Marine Mammal Watch,75,67,,115103,4154.4015N,12453.2707W,254,3.1,14.5,76,1017.51,9.62,325.5,11,50,1.738,14.31008,,14.01492,,4.0352932,,33.25744,,13.425,17.275,1500.583
7/16/2019,11:55:45,3:55:45,4:55:45,Depart Station,75,67,,115544,4154.3380N,12453.5790W,256,3.1,14.4,75,1017.47,10.02,335.91,11,59,1.788,13.57072,,13.42998,,3.9730103,,33.32058,,12.925,17.205,1499.001
7/16/2019,13:13:26,5:13:26,6:13:26,Resume Transect,75,67,,131325,4150.0069N,12506.2951W,95,6.9,14.9,76,1017.73,9.74,281.86,3,208,1.469,14.73579,,14.31447,,4.0075298,,32.64187,,14.02,17.231,1502.031
7/16/2019,13:43:44,5:43:44,6:43:44,UCTD Deployed,75,67,,134343,4150.1208N,12500.2593W,89,7.9,14.4,76,1017.88,8.95,311.12,6,269,1.664,15.0618,,14.83335,,4.0983346,,33.18943,,14.714,17.096,1504.7
