cruise,vessel_name,date,set,data_type_name,common_name,sequence_number,sample_weight,weight_unit_name,length_unit_name,comment,specimen_number,fish_length,length_type_name,standardLength_mm,forkLength_mm,weight_orig,weightg,sex,maturity
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,37,142,Fork length,,142,27,27,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,38,172,Fork length,,172,49,49,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,39,158,Fork length,,158,33,33,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,40,146,Fork length,,146,30,30,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,41,160,Fork length,,160,38,38,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,42,151,Fork length,,151,31,31,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,43,151,Fork length,,151,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,44,140,Fork length,,140,26,26,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,45,136,Fork length,,136,25,25,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,46,153,Fork length,,153,31,31,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,47,146,Fork length,,146,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,48,142,Fork length,,142,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,49,145,Fork length,,145,30,30,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Herring,9,1,Grams,Millimeters,Set 3,50,183,Fork length,,183,57,57,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,1,140,Standard length,140,,40,40,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,2,149,Standard length,149,,44,44,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,3,132,Standard length,132,,28,28,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,4,147,Standard length,147,,44,44,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,5,146,Standard length,146,,46,46,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,6,152,Standard length,152,,44,44,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,93,131,Standard length,131,,28,28,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,94,140,Standard length,140,,36,36,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,95,133,Standard length,133,,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,96,146,Standard length,146,,50,50,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,97,142,Standard length,142,,42,42,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,98,136,Standard length,136,,34,34,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,99,144,Standard length,144,,50,50,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,100,146,Standard length,146,,50,50,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,101,140,Standard length,140,,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,7,147,Standard length,147,,37,37,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,8,148,Standard length,148,,42,42,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,9,133,Standard length,133,,31,31,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,10,152,Standard length,152,,43,43,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,11,151,Standard length,151,,46,46,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,12,139,Standard length,139,,32,32,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,13,136,Standard length,136,,31,31,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,14,140,Standard length,140,,38,38,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,15,141,Standard length,141,,42,42,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,16,135,Standard length,135,,32,32,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,17,150,Standard length,150,,42,42,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,18,142,Standard length,142,,40,40,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,19,148,Standard length,148,,40,40,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,20,147,Standard length,147,,38,38,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,21,148,Standard length,148,,34,34,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,22,149,Standard length,149,,36,36,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,23,137,Standard length,137,,42,42,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,24,136,Standard length,136,,36,36,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,25,141,Standard length,141,,38,38,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,26,142,Standard length,142,,48,48,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,27,142,Standard length,142,,34,34,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,28,145,Standard length,145,,47,47,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,29,144,Standard length,144,,40,40,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,30,141,Standard length,141,,39,39,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,31,145,Standard length,145,,40,40,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,32,147,Standard length,147,,49,49,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,33,138,Standard length,138,,32,32,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,34,144,Standard length,144,,40,40,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,35,150,Standard length,150,,50,50,Female,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,36,146,Standard length,146,,47,47,Female,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,37,136,Standard length,136,,33,33,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,38,148,Standard length,148,,39,39,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,39,137,Standard length,137,,40,40,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,40,143,Standard length,143,,36,36,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,41,141,Standard length,141,,37,37,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,42,143,Standard length,143,,44,44,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,43,148,Standard length,148,,41,41,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,44,141,Standard length,141,,34,34,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,45,144,Standard length,144,,44,44,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,46,137,Standard length,137,,42,42,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,47,141,Standard length,141,,36,36,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,48,146,Standard length,146,,45,45,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,49,138,Standard length,138,,38,38,Female,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,50,147,Standard length,147,,46,46,Male,1
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,51,148,Standard length,148,,50,50,Male,2
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,52,143,Standard length,143,,46,46,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,53,141,Standard length,141,,40,40,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,54,144,Standard length,144,,45,45,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,55,132,Standard length,132,,24,24,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,56,154,Standard length,154,,46,46,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,57,137,Standard length,137,,28,28,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,58,145,Standard length,145,,30,30,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,59,128,Standard length,128,,30,30,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,60,148,Standard length,148,,36,36,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,61,136,Standard length,136,,48,48,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,62,144,Standard length,144,,39,39,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,63,140,Standard length,140,,45,45,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,64,143,Standard length,143,,42,42,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,65,149,Standard length,149,,54,54,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,66,135,Standard length,135,,34,34,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,67,144,Standard length,144,,42,42,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,68,146,Standard length,146,,46,46,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,69,141,Standard length,141,,40,40,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,70,142,Standard length,142,,35,35,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,71,140,Standard length,140,,36,36,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,72,150,Standard length,150,,48,48,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,73,138,Standard length,138,,40,40,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,74,146,Standard length,146,,44,44,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,75,122,Standard length,122,,30,30,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,76,135,Standard length,135,,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,77,133,Standard length,133,,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,78,146,Standard length,146,,51,51,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,79,145,Standard length,145,,48,48,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,80,145,Standard length,145,,42,42,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,81,150,Standard length,150,,42,42,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,82,141,Standard length,141,,36,36,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,83,139,Standard length,139,,36,36,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,84,140,Standard length,140,,40,40,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,85,144,Standard length,144,,46,46,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,86,136,Standard length,136,,35,35,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,87,146,Standard length,146,,36,36,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,88,132,Standard length,132,,32,32,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,89,149,Standard length,149,,48,48,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,90,127,Standard length,127,,30,30,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,91,140,Standard length,140,,39,39,Not Sexed,
,Lisa Marie,6/24/2019,3,Research,Pacific Sardine,1,,Grams,Millimeters,Set 3,92,149,Standard length,149,,42,42,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,1,156,Fork length,,156,38,38,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,2,154,Fork length,,154,38,38,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,3,152,Fork length,,152,36,36,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,4,166,Fork length,,166,42,42,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,5,157,Fork length,,157,40,40,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,6,152,Fork length,,152,34,34,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,7,164,Fork length,,164,42,42,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,8,161,Fork length,,161,44,44,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,9,167,Fork length,,167,48,48,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,10,160,Fork length,,160,40,40,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,11,161,Fork length,,161,44,44,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,12,159,Fork length,,159,36,36,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,13,154,Fork length,,154,34,34,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,14,168,Fork length,,168,46,46,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,15,152,Fork length,,152,38,38,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,16,154,Fork length,,154,36,36,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,17,157,Fork length,,157,40,40,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,18,160,Fork length,,160,40,40,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,19,142,Fork length,,142,28,28,Male,1
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,20,153,Fork length,,153,36,36,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,21,150,Fork length,,150,34,34,Male,1
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,22,157,Fork length,,157,40,40,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,23,158,Fork length,,158,38,38,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,24,148,Fork length,,148,30,30,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,25,147,Fork length,,147,32,32,Female,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,26,159,Fork length,,159,38,38,Male,2
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,27,152,Fork length,,152,36,36,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,28,150,Fork length,,150,34,34,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,29,150,Fork length,,150,30,30,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,30,156,Fork length,,156,36,36,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,31,157,Fork length,,157,36,36,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,32,150,Fork length,,150,36,36,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,33,151,Fork length,,151,32,32,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,34,160,Fork length,,160,38,38,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,35,152,Fork length,,152,34,34,Not Sexed,
,Lisa Marie,6/25/2019,1,Research,Pacific Herring,10,,Grams,Millimeters,Set 1.  Fish number 15 no otoliths were taken.,36,153,Fork length,,153,34,34,Not Sexed,
,Lisa Marie,6/25/2019,2,Research,Pacific Herring,11,,Grams,Millimeters,Set 2,1,161,Fork length,,161,44,44,Male,2
,Lisa Marie,6/25/2019,2,Research,Pacific Herring,11,,Grams,Millimeters,Set 2,2,162,Fork length,,162,34,34,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Cod,4,,Grams,Millimeters,Set 3,1,53,Fork length,,53,2,2,Unknown,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,1,153,Fork length,,153,36,36,Male,1
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,2,142,Fork length,,142,30,30,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,3,161,Fork length,,161,38,38,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,4,155,Fork length,,155,34,34,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,5,159,Fork length,,159,42,42,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,6,156,Fork length,,156,36,36,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,7,151,Fork length,,151,32,32,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,8,155,Fork length,,155,39,39,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,9,175,Fork length,,175,54,54,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,10,155,Fork length,,155,36,36,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,11,156,Fork length,,156,36,36,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,12,163,Fork length,,163,40,40,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,13,156,Fork length,,156,37,37,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,14,157,Fork length,,157,36,36,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,15,160,Fork length,,160,38,38,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,16,163,Fork length,,163,44,44,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,17,169,Fork length,,169,46,46,Male,1
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,18,144,Fork length,,144,26,26,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,19,156,Fork length,,156,36,36,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,20,163,Fork length,,163,44,44,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,21,159,Fork length,,159,42,42,Female,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,22,163,Fork length,,163,44,44,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,23,180,Fork length,,180,55,55,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,24,156,Fork length,,156,38,38,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,25,145,Fork length,,145,26,26,Male,2
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,26,151,Fork length,,151,34,34,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,27,161,Fork length,,161,38,38,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,28,168,Fork length,,168,43,43,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,29,146,Fork length,,146,30,30,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,30,163,Fork length,,163,42,42,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,31,148,Fork length,,148,30,30,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,32,159,Fork length,,159,40,40,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,33,163,Fork length,,163,42,42,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,34,168,Fork length,,168,48,48,Not Sexed,
