Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
57,057.1N,35.848412,-121.417669,Nearshore,Central CA,-35
57,057.2N,35.805655,-121.506318,Nearshore,Central CA,-361
58,058.1N,35.914434,-121.481085,Nearshore,Central CA,-34
58,058.2N,35.87103,-121.569415,Nearshore,Central CA,-517
59,059.1N,35.996818,-121.513685,Nearshore,Central CA,-52
59,059.2N,35.953074,-121.604329,Nearshore,Central CA,-526
60,060.1N,36.054323,-121.598908,Nearshore,Central CA,-28
60,060.2N,36.010525,-121.68765,Nearshore,Central CA,-775
61,061.1N,36.124016,-121.651483,Nearshore,Central CA,-37
61,061.2N,36.080424,-121.742264,Nearshore,Central CA,-737
62,062.1N,36.186462,-121.721902,Nearshore,Central CA,-30
62,062.2N,36.142444,-121.811514,Nearshore,Central CA,-667
63,063.1N,36.236268,-121.821699,Nearshore,Central CA,-8
63,063.2N,36.193106,-121.911551,Nearshore,Central CA,-604
64,064.1N,36.297722,-121.893931,Nearshore,Central CA,-13
64,064.2N,36.253547,-121.984319,Nearshore,Central CA,-131
65,065.1N,36.386293,-121.914327,Nearshore,Central CA,-42
65,065.2N,36.343036,-122.004464,Nearshore,Central CA,-119
66,066.1N,36.469574,-121.942294,Nearshore,Central CA,-8
66,066.2N,36.425761,-122.032727,Nearshore,Central CA,-633
67,067.1N,36.559333,-121.95865,Nearshore,Central CA,-35
67,067.2N,36.516221,-122.048817,Nearshore,Central CA,-677
68,068.1N,36.725114,-121.813067,Nearshore,Central CA,-11
68,068.2N,36.680806,-121.904263,Nearshore,Central CA,-82
69,069.1N,36.82679,-121.805076,Nearshore,Central CA,-1
69,069.2N,36.783681,-121.895639,Nearshore,Central CA,-371
70,070.1N,36.902971,-121.851023,Nearshore,Central CA,0
70,070.2N,36.858339,-121.943421,Nearshore,Central CA,-62
71,071.1N,36.968789,-121.917464,Nearshore,Central CA,50
71,071.2N,36.925753,-122.007304,Nearshore,Central CA,-24
72,072.1N,36.962754,-122.127086,Nearshore,Central CA,4
72,072.2N,36.918714,-122.218973,Nearshore,Central CA,-87
73,073.1N,37.01511,-122.223618,Nearshore,Central CA,-9
73,073.2N,36.971571,-122.314941,Nearshore,Central CA,-95
74,074.1N,37.083127,-122.284174,Nearshore,Central CA,-21
74,074.2N,37.038582,-122.376576,Nearshore,Central CA,-79
75,075.1N,37.142536,-122.364707,Nearshore,Central CA,-18
75,075.2N,37.098912,-122.456517,Nearshore,Central CA,-86
76,076.1N,37.215186,-122.416019,Nearshore,Central CA,-15
76,076.2N,37.171642,-122.507154,Nearshore,Central CA,-82
77,077.1N,37.307782,-122.427356,Nearshore,Central CA,-14
77,077.2N,37.264345,-122.519059,Nearshore,Central CA,-75
78,078.1N,37.40112,-122.433411,Nearshore,Central CA,-3
78,078.2N,37.357667,-122.524663,Nearshore,Central CA,-50
79,079.1N,37.473477,-122.486714,Nearshore,Central CA,-15
79,079.2N,37.430417,-122.577731,Nearshore,Central CA,-58
80,080.1N,37.553798,-122.520034,Nearshore,Central CA,-5
80,080.2N,37.510535,-122.611171,Nearshore,Central CA,-54
81,081.1N,37.660793,-122.501932,Nearshore,Central CA,-9
81,081.2N,37.617186,-122.594221,Nearshore,Central CA,-30
82,082.1N,37.750918,-122.514103,Nearshore,Central CA,-5
82,082.2N,37.70795,-122.60517,Nearshore,Central CA,-24
83,083.1N,37.830182,-122.552686,Nearshore,Central CA,-13
83,083.2N,37.786889,-122.64468,Nearshore,Central CA,-15
84,084.1N,37.888438,-122.637098,Nearshore,Central CA,132
84,084.2N,37.844335,-122.729337,Nearshore,Central CA,-31
85,085.1N,37.927203,-122.760702,Nearshore,Central CA,2
85,085.2N,37.883823,-122.852729,Nearshore,Central CA,-51
86,086.1N,37.989932,-122.834873,Nearshore,Central CA,-10
86,086.2N,37.945698,-122.927206,Nearshore,Central CA,-52
87,087.1N,37.994063,-123.031111,Nearshore,Central CA,-35
87,087.2N,37.951184,-123.122421,Nearshore,Central CA,-85
88,088.1N,38.119424,-122.971843,Nearshore,Central CA,-28
88,088.2N,38.075581,-123.063793,Nearshore,Central CA,-63
89,089.1N,38.209927,-122.98611,Nearshore,Central CA,-4
89,089.2N,38.166668,-123.077738,Nearshore,Central CA,-75
90,090.1N,38.288999,-123.02387,Nearshore,Central CA,-11
90,090.2N,38.244178,-123.118319,Nearshore,Central CA,-83
91,091.1N,38.356895,-123.08782,Nearshore,Central CA,-19
91,091.2N,38.313223,-123.180989,Nearshore,Central CA,-89
93,093.1N,38.488133,-123.222648,Nearshore,Central CA,3
93,093.2N,38.443385,-123.318111,Nearshore,Central CA,-99
95,095.1N,38.608744,-123.380226,Nearshore,Central CA,30
95,095.2N,38.565787,-123.472231,Nearshore,Central CA,-108
97,097.1N,38.737975,-123.52026,Nearshore,Central CA,1
97,097.2N,38.694472,-123.613595,Nearshore,Central CA,-104
99,099.1N,38.859427,-123.678401,Nearshore,Central CA,-12
99,099.2N,38.816106,-123.771332,Nearshore,Central CA,-115
101,101.1N,39.041547,-123.704027,Nearshore,Central CA,-15
101,101.2N,38.998091,-123.797611,Nearshore,Central CA,-70
103,103.1N,39.20198,-123.778124,Nearshore,Central CA,6
103,103.2N,39.159168,-123.870547,Nearshore,Central CA,-117
105,105.1N,39.373,-123.829244,Nearshore,Central CA,4
105,105.2N,39.329998,-123.922649,Nearshore,Central CA,-133
107,107.1N,39.584089,-123.79513,Nearshore,Central CA,-15
107,107.2N,39.540899,-123.888561,Nearshore,Central CA,-119
109,109.1N,39.752342,-123.849734,Nearshore,Central CA,-30
109,109.2N,39.70914,-123.943643,Nearshore,Central CA,-143
111,111.1N,39.905077,-123.94121,Nearshore,Central CA,89
111,111.2N,39.861958,-124.035056,Nearshore,Central CA,-108
113,113.1N,40.033963,-124.083608,Nearshore,Central CA,-17
113,113.2N,39.991118,-124.177028,Nearshore,Central CA,-139
115,115.1N,40.160731,-124.232478,Nearshore,Central CA,-10
115,115.2N,40.11505,-124.331934,Nearshore,Central CA,-302
117,117.1N,40.292321,-124.36883,Nearshore,Central CA,-18
117,117.2N,40.248805,-124.464012,Nearshore,Central CA,-100
119,119.1N,40.472218,-124.401709,Nearshore,Central CA,-12
119,119.2N,40.424028,-124.507191,Nearshore,Central CA,-48
122,122.1N,40.624719,-124.329382,Nearshore,Central CA,-1
122,122.2N,40.624505,-124.438389,Nearshore,Central CA,-48
124,124.1N,40.790355,-124.21913,Nearshore,Central CA,-6
124,124.2N,40.790107,-124.336356,Nearshore,Central CA,-62
126,126.1N,40.955986,-124.138462,Nearshore,Central CA,-3
126,126.2N,40.955765,-124.24626,Nearshore,Central CA,-58
128,128.1N,41.12139,-124.172796,Nearshore,Central CA,-3
128,128.2N,41.121169,-124.263411,Nearshore,Central CA,-72
130,130.1N,41.287094,-124.098829,Nearshore,Central CA,65
130,130.2N,41.286858,-124.206226,Nearshore,Central CA,-64
132,132.1N,41.452711,-124.07644,Nearshore,Central CA,-1
132,132.2N,41.452453,-124.169681,Nearshore,Central CA,-47
134,134.1N,41.618161,-124.124752,Nearshore,Central CA,-1
134,134.2N,41.617858,-124.22841,Nearshore,Central CA,-42
136,136.1N,41.783353,-124.263053,Nearshore,Central CA,1
136,136.2N,41.783047,-124.362642,Nearshore,Central CA,-45
138,138.1N,41.949125,-124.2201,Nearshore,Central CA,-7
138,138.2N,41.948677,-124.329929,Nearshore,Central CA,-44
140,140.1N,42.114309,-124.364958,Nearshore,WA/OR,15
140,140.2N,42.113988,-124.459528,Nearshore,WA/OR,-97
142,142.1N,42.279815,-124.417585,Nearshore,WA/OR,-8
142,142.2N,42.279385,-124.523309,Nearshore,WA/OR,-114
144,144.1N,42.445434,-124.446479,Nearshore,WA/OR,-1
144,144.2N,42.445088,-124.539579,Nearshore,WA/OR,-53
146,146.1N,42.611339,-124.410402,Nearshore,WA/OR,0
146,146.2N,42.610916,-124.519358,Nearshore,WA/OR,-80
148,148.1N,42.776675,-124.531619,Nearshore,WA/OR,9
148,148.2N,42.776193,-124.648342,Nearshore,WA/OR,-61
150,150.1N,42.942679,-124.490664,Nearshore,WA/OR,-2
150,150.2N,42.942204,-124.603886,Nearshore,WA/OR,-83
152,152.1N,43.10877,-124.446378,Nearshore,WA/OR,-1
152,152.2N,43.108407,-124.529603,Nearshore,WA/OR,-69
154,154.1N,43.274932,-124.400694,Nearshore,WA/OR,-11
154,154.2N,43.274407,-124.504431,Nearshore,WA/OR,-75
156,156.1N,43.441465,-124.290064,Nearshore,WA/OR,0
156,156.2N,43.44093,-124.404237,Nearshore,WA/OR,-91
158,158.1N,43.607839,-124.230623,Nearshore,WA/OR,4
158,158.2N,43.607287,-124.34001,Nearshore,WA/OR,-103
160,160.1N,43.774204,-124.187201,Nearshore,WA/OR,-2
160,160.2N,43.773754,-124.277979,Nearshore,WA/OR,-88
162,162.1N,43.94057,-124.158926,Nearshore,WA/OR,-1
162,162.2N,43.939988,-124.267208,Nearshore,WA/OR,-86
164,164.1N,44.106944,-124.14141,Nearshore,WA/OR,-4
164,164.2N,44.106493,-124.226093,Nearshore,WA/OR,-60
166,166.1N,44.273323,-124.125123,Nearshore,WA/OR,-2
166,166.2N,44.272947,-124.234755,Nearshore,WA/OR,-64
168,168.1N,44.439968,-124.093512,Nearshore,WA/OR,-1
168,168.2N,44.439464,-124.18296,Nearshore,WA/OR,-51
170,170.1N,44.606528,-124.080171,Nearshore,WA/OR,-1
170,170.2N,44.605713,-124.194891,Nearshore,WA/OR,-55
172,172.1N,44.77311,-124.080861,Nearshore,WA/OR,5
172,172.2N,44.772525,-124.173215,Nearshore,WA/OR,-65
174,174.1N,44.939978,-124.034966,Nearshore,WA/OR,-6
174,174.2N,44.939152,-124.145075,Nearshore,WA/OR,-79
176,176.1N,45.107002,-123.994385,Nearshore,WA/OR,1
176,176.2N,45.106239,-124.104899,Nearshore,WA/OR,-83
178,178.1N,45.273948,-123.958015,Nearshore,WA/OR,2
178,178.2N,45.273174,-124.078199,Nearshore,WA/OR,-68
180,180.1N,45.44069,-123.976097,Nearshore,WA/OR,-2
180,180.2N,45.440069,-124.070356,Nearshore,WA/OR,-69
182,182.1N,45.607746,-123.957685,Nearshore,WA/OR,-1
182,182.2N,45.607104,-124.070036,Nearshore,WA/OR,-73
184,184.1N,45.774574,-123.986614,Nearshore,WA/OR,-13
184,184.2N,45.773914,-124.081946,Nearshore,WA/OR,-74
186,186.1N,45.94156,-124.000415,Nearshore,WA/OR,-21
186,186.2N,45.940987,-124.114982,Nearshore,WA/OR,-78
188,188.1N,46.108951,-123.96211,Nearshore,WA/OR,-3
188,188.2N,46.108349,-124.05644,Nearshore,WA/OR,-39
190,190.1N,46.275375,-124.087829,Nearshore,WA/OR,-9
190,190.2N,46.2746,-124.202722,Nearshore,WA/OR,-45
192,192.1N,46.442868,-124.067892,Nearshore,WA/OR,-7
192,192.2N,46.442164,-124.160889,Nearshore,WA/OR,-27
194,194.1N,46.610162,-124.086419,Nearshore,WA/OR,-7
194,194.2N,46.609284,-124.197747,Nearshore,WA/OR,-36
196,196.1N,46.777476,-124.113504,Nearshore,WA/OR,-1
196,196.2N,46.776787,-124.20084,Nearshore,WA/OR,-36
198,198.1N,46.944475,-124.190586,Nearshore,WA/OR,-6
198,198.2N,46.943995,-124.304056,Nearshore,WA/OR,-42
200,200.1N,47.112097,-124.200759,Nearshore,WA/OR,-8
200,200.2N,47.111416,-124.283631,Nearshore,WA/OR,-32
202,202.1N,47.279498,-124.248953,Nearshore,WA/OR,-1
202,202.2N,47.278408,-124.379155,Nearshore,WA/OR,-32
204,204.1N,47.446506,-124.35354,Nearshore,WA/OR,-8
204,204.2N,47.445774,-124.439313,Nearshore,WA/OR,-21
206,206.1N,47.614114,-124.394764,Nearshore,WA/OR,-6
206,206.2N,47.613225,-124.502429,Nearshore,WA/OR,-28
208,208.1N,47.781363,-124.492365,Nearshore,WA/OR,-15
208,208.2N,47.780046,-124.64123,Nearshore,WA/OR,-32
210,210.1N,47.947914,-124.673833,Nearshore,WA/OR,-20
210,210.2N,47.946803,-124.792508,Nearshore,WA/OR,-43
212,212.1N,48.115808,-124.714846,Nearshore,WA/OR,-1
212,212.2N,48.114862,-124.818036,Nearshore,WA/OR,-37
214,214.1N,48.284347,-124.697307,Nearshore,WA/OR,0
214,214.2N,48.283106,-124.815383,Nearshore,WA/OR,-35
216,216.1N,48.4525,-124.734346,Nearshore,WA/OR,-249
216,216.2N,48.451837,-124.804247,Nearshore,WA/OR,-307
334,334.1N,34.106322,-119.940104,Nearshore,Santa Cruz Island,-88
334,334.2N,34.076899,-119.922274,Nearshore,Santa Cruz Island,13
335,335.1N,34.047626,-119.8984,Nearshore,Santa Cruz Island,-12
335,335.2N,34.030184,-119.934803,Nearshore,Santa Cruz Island,-38
336,336.1N,34.00106,-119.88762,Nearshore,Santa Cruz Island,-8
336,336.2N,33.987656,-119.922887,Nearshore,Santa Cruz Island,-94
337,337.1N,33.970173,-119.859241,Nearshore,Santa Cruz Island,-63
337,337.2N,33.94066,-119.882579,Nearshore,Santa Cruz Island,-194
338,338.1N,33.960676,-119.807565,Nearshore,Santa Cruz Island,-52
338,338.2N,33.928754,-119.805805,Nearshore,Santa Cruz Island,-450
339,339.1N,33.96072,-119.752252,Nearshore,Santa Cruz Island,-52
339,339.2N,33.930628,-119.748469,Nearshore,Santa Cruz Island,-121
340,340.1N,33.96371,-119.707908,Nearshore,Santa Cruz Island,-18
340,340.2N,33.933624,-119.691844,Nearshore,Santa Cruz Island,-161
341,341.1N,33.98364,-119.660782,Nearshore,Santa Cruz Island,-6
341,341.2N,33.953843,-119.646684,Nearshore,Santa Cruz Island,-90
342,342.1N,33.985423,-119.610696,Nearshore,Santa Cruz Island,-20
342,342.2N,33.955314,-119.601062,Nearshore,Santa Cruz Island,-341
343,343.1N,33.994492,-119.55954,Nearshore,Santa Cruz Island,-36
343,343.2N,33.96474,-119.541579,Nearshore,Santa Cruz Island,-228
344,344.1N,34.01872,-119.537423,Nearshore,Santa Cruz Island,-19
344,344.2N,34.004007,-119.501629,Nearshore,Santa Cruz Island,-47
345,345.1N,34.042599,-119.525033,Nearshore,Santa Cruz Island,38
345,345.2N,34.060013,-119.489294,Nearshore,Santa Cruz Island,-82
346,346.1N,34.053867,-119.551648,Nearshore,Santa Cruz Island,-14
346,346.2N,34.087281,-119.539258,Nearshore,Santa Cruz Island,-152
347,347.1N,34.056365,-119.593209,Nearshore,Santa Cruz Island,-32
347,347.2N,34.091002,-119.602497,Nearshore,Santa Cruz Island,-110
348,348.1N,34.022835,-119.654481,Nearshore,Santa Cruz Island,-3
348,348.2N,34.054047,-119.639671,Nearshore,Santa Cruz Island,-85
349,349.1N,34.035176,-119.693999,Nearshore,Santa Cruz Island,-22
349,349.2N,34.067531,-119.676456,Nearshore,Santa Cruz Island,-90
350,350.1N,34.050742,-119.734077,Nearshore,Santa Cruz Island,-25
350,350.2N,34.082964,-119.715591,Nearshore,Santa Cruz Island,-88
351,351.1N,34.062664,-119.779654,Nearshore,Santa Cruz Island,117
351,351.2N,34.095295,-119.768646,Nearshore,Santa Cruz Island,-88
352,352.1N,34.100976,-119.821473,Nearshore,Santa Cruz Island,-88
352,352.2N,34.067661,-119.833305,Nearshore,Santa Cruz Island,-54
353,353.1N,34.076995,-119.870488,Nearshore,Santa Cruz Island,63
353,353.2N,34.110855,-119.87069,Nearshore,Santa Cruz Island,-94
377,377.1N,33.481359,-118.572541,Nearshore,Santa Catalina Island,-111
377,377.2N,33.521721,-118.573908,Nearshore,Santa Catalina Island,-332
378,378.1N,33.480539,-118.609642,Nearshore,Santa Catalina Island,-145
378,378.2N,33.501471,-118.640393,Nearshore,Santa Catalina Island,-263
379,379.1N,33.460002,-118.594251,Nearshore,Santa Catalina Island,-94
379,379.2N,33.437033,-118.622772,Nearshore,Santa Catalina Island,-553
380,380.1N,33.433816,-118.567416,Nearshore,Santa Catalina Island,-67
380,380.2N,33.40981,-118.595655,Nearshore,Santa Catalina Island,-699
381,381.1N,33.422557,-118.51837,Nearshore,Santa Catalina Island,-84
381,381.2N,33.397867,-118.543764,Nearshore,Santa Catalina Island,-375
382,382.1N,33.399431,-118.492245,Nearshore,Santa Catalina Island,-84
382,382.2N,33.37736,-118.521972,Nearshore,Santa Catalina Island,-91
383,383.1N,33.358136,-118.492304,Nearshore,Santa Catalina Island,-68
383,383.2N,33.335904,-118.522348,Nearshore,Santa Catalina Island,-89
384,384.1N,33.323293,-118.470095,Nearshore,Santa Catalina Island,-76
384,384.2N,33.299251,-118.49831,Nearshore,Santa Catalina Island,-758
385,385.1N,33.31582,-118.43314,Nearshore,Santa Catalina Island,-23
385,385.2N,33.284958,-118.442422,Nearshore,Santa Catalina Island,-874
386,386.1N,33.31325,-118.393192,Nearshore,Santa Catalina Island,-22
386,386.2N,33.279763,-118.397749,Nearshore,Santa Catalina Island,-362
387,387.1N,33.303205,-118.351038,Nearshore,Santa Catalina Island,-30
387,387.2N,33.269754,-118.357541,Nearshore,Santa Catalina Island,-932
388,388.1N,33.299378,-118.316289,Nearshore,Santa Catalina Island,-38
388,388.2N,33.267801,-118.304896,Nearshore,Santa Catalina Island,-377
389,389.1N,33.308464,-118.301993,Nearshore,Santa Catalina Island,-90
389,389.2N,33.308122,-118.261527,Nearshore,Santa Catalina Island,-165
390,390.1N,33.333336,-118.306605,Nearshore,Santa Catalina Island,21
390,390.2N,33.35007,-118.270147,Nearshore,Santa Catalina Island,-400
391,391.1N,33.358873,-118.326163,Nearshore,Santa Catalina Island,5
391,391.2N,33.378055,-118.293258,Nearshore,Santa Catalina Island,-138
392,392.1N,33.384007,-118.355025,Nearshore,Santa Catalina Island,-61
392,392.2N,33.405032,-118.319137,Nearshore,Santa Catalina Island,-333
393,393.1N,33.411552,-118.366314,Nearshore,Santa Catalina Island,-26
393,393.2N,33.43221,-118.335137,Nearshore,Santa Catalina Island,-515
394,394.1N,33.423186,-118.39604,Nearshore,Santa Catalina Island,-10
394,394.2N,33.453778,-118.373027,Nearshore,Santa Catalina Island,-527
395,395.1N,33.436967,-118.4345,Nearshore,Santa Catalina Island,-59
395,395.2N,33.468473,-118.417416,Nearshore,Santa Catalina Island,-518
396,396.1N,33.454707,-118.483767,Nearshore,Santa Catalina Island,-34
396,396.2N,33.48501,-118.462914,Nearshore,Santa Catalina Island,-492
397,397.1N,33.478477,-118.53638,Nearshore,Santa Catalina Island,4
397,397.2N,33.507898,-118.515911,Nearshore,Santa Catalina Island,-295
52,052.1S,34.490961,-120.617126,Saildrone,Santa Catalina Island,-93
52,052.2S,34.235421,-121.138721,Saildrone,Santa Catalina Island,-2000
54,054.1S,34.831237,-120.715065,Saildrone,Central CA,-54
54,054.2S,34.575401,-121.239053,Saildrone,Central CA,-944
56,056.1S,35.137199,-120.883449,Saildrone,Central CA,-116
56,056.2S,34.882757,-121.409137,Saildrone,Central CA,-449
58,058.1S,35.422477,-121.094549,Saildrone,Central CA,-251
58,058.2S,35.16793,-121.623529,Saildrone,Central CA,-945
60,060.1S,35.664966,-121.395082,Saildrone,Central CA,-348
60,060.2S,35.409168,-121.923231,Saildrone,Central CA,-1797
62,062.1S,35.959082,-121.591726,Saildrone,Central CA,-488
62,062.2S,35.703142,-122.123202,Saildrone,Central CA,-1360
64,064.1S,36.195178,-121.907152,Saildrone,Central CA,-604
64,064.2S,35.939429,-122.439897,Saildrone,Central CA,-2997
66,066.1S,36.518066,-122.045128,Saildrone,Central CA,-599
66,066.2S,36.261752,-122.580868,Saildrone,Central CA,-2636
68,068.1S,36.92807,-122.002392,Saildrone,Central CA,-24
68,068.2S,36.67128,-122.540341,Saildrone,Central CA,-2309
70,070.1S,37.104054,-122.445527,Saildrone,Central CA,-71
70,070.2S,36.846911,-122.984666,Saildrone,Central CA,-2808
72,072.1S,37.444692,-122.547569,Saildrone,Central CA,-54
72,072.2S,37.188345,-123.088698,Saildrone,Central CA,-1030
74,074.1S,37.790854,-122.636411,Saildrone,Central CA,-15
74,074.2S,37.533692,-123.180135,Saildrone,Central CA,-1306
76,076.1S,37.954545,-123.115257,Saildrone,Central CA,-83
76,076.2S,37.764909,-123.517905,Saildrone,Central CA,-2353
78,078.1S,38.322592,-123.16107,Saildrone,Central CA,-81
78,078.2S,38.065319,-123.708669,Saildrone,Central CA,-2786
80,080.1S,38.569635,-123.464003,Saildrone,Central CA,-99
80,080.2S,38.306894,-124.025705,Saildrone,Central CA,-3431
82,082.1S,38.826544,-123.749124,Saildrone,Central CA,-99
82,082.2S,38.569537,-124.300214,Saildrone,Central CA,-3429
84,084.1S,39.161501,-123.865491,Saildrone,Central CA,-117
84,084.2S,38.905285,-124.418286,Saildrone,Central CA,-3376
86,086.1S,39.546633,-123.876267,Saildrone,Central CA,-111
86,086.2S,39.290481,-124.432781,Saildrone,Central CA,-1892
88,088.1S,39.866479,-124.025309,Saildrone,Central CA,-101
88,088.2S,39.608919,-124.586109,Saildrone,Central CA,-1988
90,090.1S,40.121475,-124.317821,Saildrone,Central CA,-184
90,090.2S,39.864732,-124.877915,Saildrone,Central CA,-1466
92,092.1S,40.433135,-124.487128,Saildrone,Central CA,-41
92,092.2S,40.176077,-125.05009,Saildrone,Central CA,-1116
94,094.1S,40.624514,-124.433337,Saildrone,Central CA,-48
94,094.2S,40.62355,-125.094684,Saildrone,Central CA,-2669
96,096.1S,40.955765,-124.241067,Saildrone,Central CA,-58
96,096.2S,40.954388,-124.904921,Saildrone,Central CA,-2693
98,098.1S,41.286918,-124.202825,Saildrone,Central CA,-64
98,098.2S,41.285288,-124.870228,Saildrone,Central CA,-1174
100,100.1S,41.617918,-124.225451,Saildrone,Central CA,-42
100,100.2S,41.616815,-124.896037,Saildrone,Central CA,-950
102,102.1S,41.948438,-124.322901,Saildrone,Central CA,-44
102,102.2S,41.947209,-124.997182,Saildrone,Central CA,-886
104,104.1S,42.279481,-124.520868,Saildrone,WA/OR,-114
104,104.2S,42.277712,-125.198512,Saildrone,WA/OR,-2870
106,106.1S,42.611063,-124.513064,Saildrone,WA/OR,-70
106,106.2S,42.608755,-125.193333,Saildrone,WA/OR,-2854
108,108.1S,42.942299,-124.594328,Saildrone,WA/OR,-76
108,108.2S,42.939172,-125.325536,Saildrone,WA/OR,-3080
110,110.1S,43.274288,-124.500676,Saildrone,WA/OR,-75
110,110.2S,43.27185,-125.187802,Saildrone,WA/OR,-1713
112,112.1S,43.607406,-124.337548,Saildrone,WA/OR,-103
112,112.2S,43.603808,-125.02893,Saildrone,WA/OR,-1104
114,114.1S,43.940131,-124.264436,Saildrone,WA/OR,-78
114,114.2S,43.935913,-124.959909,Saildrone,WA/OR,-397
116,116.1S,44.272947,-124.230274,Saildrone,WA/OR,-58
116,116.2S,44.268726,-124.928775,Saildrone,WA/OR,-224
118,118.1S,44.605852,-124.186184,Saildrone,WA/OR,-55
118,118.2S,44.601083,-124.890249,Saildrone,WA/OR,-528
120,120.1S,44.939152,-124.141884,Saildrone,WA/OR,-79
120,120.2S,44.935036,-124.852673,Saildrone,WA/OR,-584
122,122.1S,45.27323,-124.07137,Saildrone,WA/OR,-68
122,122.2S,45.269768,-124.783439,Saildrone,WA/OR,-652
124,124.1S,45.607247,-124.066368,Saildrone,WA/OR,-73
124,124.2S,45.602357,-124.781812,Saildrone,WA/OR,-599
126,126.1S,45.940927,-124.111735,Saildrone,WA/OR,-78
126,126.2S,45.935358,-124.831483,Saildrone,WA/OR,-669
128,128.1S,46.274779,-124.199626,Saildrone,WA/OR,-45
128,128.2S,46.269423,-124.92397,Saildrone,WA/OR,-854
130,130.1S,46.609463,-124.193076,Saildrone,WA/OR,-36
130,130.2S,46.603827,-124.921296,Saildrone,WA/OR,-767
132,132.1S,46.943995,-124.299182,Saildrone,WA/OR,-39
132,132.2S,46.938608,-125.032322,Saildrone,WA/OR,-585
134,134.1S,47.278569,-124.361819,Saildrone,WA/OR,-30
134,134.2S,47.272478,-125.0998,Saildrone,WA/OR,-801
136,136.1S,47.613225,-124.497847,Saildrone,WA/OR,-25
136,136.2S,47.606993,-125.241442,Saildrone,WA/OR,-704
138,138.1S,47.947042,-124.789314,Saildrone,WA/OR,-43
138,138.2S,47.939168,-125.536614,Saildrone,WA/OR,-286
140,140.1S,48.283141,-124.813168,Saildrone,WA/OR,-35
140,140.2S,48.27604,-125.565417,Saildrone,WA/OR,-138
