Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
207,207.1N,36.909194,-121.856801,Nearshore,Central CA,0
207,207.2N,36.867465,-121.948441,Nearshore,Central CA,-65
208,208.1N,36.945116,-121.983887,Nearshore,Central CA,-12
208,208.2N,36.90279,-122.073554,Nearshore,Central CA,-56
209,209.1N,36.96433,-122.14617,Nearshore,Central CA,-26
209,209.2N,36.923106,-122.237832,Nearshore,Central CA,-95
210,210.1N,37.023836,-122.228007,Nearshore,Central CA,-9
210,210.2N,36.981207,-122.317306,Nearshore,Central CA,-95
211,211.1N,37.091246,-122.285578,Nearshore,Central CA,-21
211,211.2N,37.051404,-122.374303,Nearshore,Central CA,-79
212,212.1N,37.151612,-122.368731,Nearshore,Central CA,-18
212,212.2N,37.109066,-122.458368,Nearshore,Central CA,-79
213,213.1N,37.223594,-122.415405,Nearshore,Central CA,-15
213,213.2N,37.181101,-122.50591,Nearshore,Central CA,-82
214,214.1N,37.324304,-122.417981,Nearshore,Central CA,-14
214,214.2N,37.281952,-122.507299,Nearshore,Central CA,-62
215,215.1N,37.410134,-122.440044,Nearshore,Central CA,-3
215,215.2N,37.367148,-122.531095,Nearshore,Central CA,-60
216,216.1N,37.488247,-122.479672,Nearshore,Central CA,-15
216,216.2N,37.444485,-122.573268,Nearshore,Central CA,-56
217,217.1N,37.562828,-122.528372,Nearshore,Central CA,-5
217,217.2N,37.5193,-122.620919,Nearshore,Central CA,-55
218,218.1N,37.670083,-122.504149,Nearshore,Central CA,-9
218,218.2N,37.62748,-122.594732,Nearshore,Central CA,-29
219,219.1N,37.759888,-122.520975,Nearshore,Central CA,-5
219,219.2N,37.717668,-122.611226,Nearshore,Central CA,-24
220,220.1N,37.838202,-122.560161,Nearshore,Central CA,-13
220,220.2N,37.79583,-122.650864,Nearshore,Central CA,-25
221,221.1N,37.889749,-122.66608,Nearshore,Central CA,-16
221,221.2N,37.847753,-122.755779,Nearshore,Central CA,-37
222,222.1N,37.934233,-122.767963,Nearshore,Central CA,-9
222,222.2N,37.893759,-122.855605,Nearshore,Central CA,-49
223,223.1N,37.993497,-122.846529,Nearshore,Central CA,-10
223,223.2N,37.950061,-122.939084,Nearshore,Central CA,-55
224,224.1N,37.998036,-123.02784,Nearshore,Central CA,-6
224,224.2N,37.956477,-123.120133,Nearshore,Central CA,-85
225,225.1N,38.115562,-122.973366,Nearshore,Central CA,-11
225,225.2N,38.072038,-123.064189,Nearshore,Central CA,-63
226,226.1N,38.214964,-122.997703,Nearshore,Central CA,-30
226,226.2N,38.171572,-123.091145,Nearshore,Central CA,-75
227,227.1N,38.296834,-123.028621,Nearshore,Central CA,-11
227,227.2N,38.253318,-123.119414,Nearshore,Central CA,-83
228,228.1N,38.366463,-123.096827,Nearshore,Central CA,-19
228,228.2N,38.324221,-123.185683,Nearshore,Central CA,-89
229,229.1N,38.434838,-123.133675,Nearshore,Central CA,-15
229,229.2N,38.392812,-123.225998,Nearshore,Central CA,-87
230,230.1N,38.49127,-123.239046,Nearshore,Central CA,-52
230,230.2N,38.448615,-123.330082,Nearshore,Central CA,-99
231,231.1N,38.549066,-123.314069,Nearshore,Central CA,-1
231,231.2N,38.50594,-123.407921,Nearshore,Central CA,-111
232,232.1N,38.622512,-123.384519,Nearshore,Central CA,-37
232,232.2N,38.57921,-123.476049,Nearshore,Central CA,-103
233,233.1N,38.688391,-123.445215,Nearshore,Central CA,-5
233,233.2N,38.645901,-123.537471,Nearshore,Central CA,-100
234,234.1N,38.747655,-123.522007,Nearshore,Central CA,1
234,234.2N,38.704709,-123.614627,Nearshore,Central CA,-104
235,235.1N,38.806242,-123.606715,Nearshore,Central CA,-30
235,235.2N,38.763231,-123.701239,Nearshore,Central CA,-111
236,236.1N,38.872298,-123.682178,Nearshore,Central CA,-29
236,236.2N,38.830201,-123.771904,Nearshore,Central CA,-110
237,237.1N,38.937441,-123.738341,Nearshore,Central CA,-8
237,237.2N,38.894938,-123.83103,Nearshore,Central CA,-107
238,238.1N,39.053246,-123.70238,Nearshore,Central CA,-15
238,238.2N,39.009931,-123.796555,Nearshore,Central CA,-70
239,239.1N,39.130432,-123.738956,Nearshore,Central CA,-22
239,239.2N,39.088206,-123.831431,Nearshore,Central CA,-96
240,240.1N,39.211597,-123.781019,Nearshore,Central CA,6
240,240.2N,39.168686,-123.873842,Nearshore,Central CA,-117
241,241.1N,39.295142,-123.807024,Nearshore,Central CA,0
241,241.2N,39.253322,-123.899054,Nearshore,Central CA,-132
242,242.1N,39.38628,-123.823872,Nearshore,Central CA,4
242,242.2N,39.343195,-123.916443,Nearshore,Central CA,-133
243,243.1N,39.490667,-123.811266,Nearshore,Central CA,0
243,243.2N,39.446758,-123.904126,Nearshore,Central CA,-112
244,244.1N,39.591102,-123.795302,Nearshore,Central CA,-15
244,244.2N,39.549175,-123.886923,Nearshore,Central CA,-119
245,245.1N,39.685187,-123.805904,Nearshore,Central CA,-6
245,245.2N,39.642525,-123.898882,Nearshore,Central CA,-128
246,246.1N,39.766253,-123.843031,Nearshore,Central CA,57
246,246.2N,39.723218,-123.937259,Nearshore,Central CA,-143
247,247.1N,39.842626,-123.891659,Nearshore,Central CA,-23
247,247.2N,39.80037,-123.984541,Nearshore,Central CA,-151
248,248.1N,39.915141,-123.956058,Nearshore,Central CA,-9
248,248.2N,39.871737,-124.04863,Nearshore,Central CA,-108
249,249.1N,39.983026,-124.013957,Nearshore,Central CA,53
249,249.2N,39.941114,-124.107413,Nearshore,Central CA,-84
250,250.1N,40.043548,-124.08597,Nearshore,Central CA,-17
250,250.2N,40.000803,-124.179047,Nearshore,Central CA,-139
251,251.1N,40.108858,-124.146896,Nearshore,Central CA,-43
251,251.2N,40.058772,-124.255921,Nearshore,Central CA,-231
252,252.1N,40.163499,-124.241684,Nearshore,Central CA,-10
252,252.1N,40.118693,-124.339309,Nearshore,Central CA,-359
253,253.1N,40.220878,-124.330645,Nearshore,Central CA,-10
253,253.1N,40.179101,-124.421759,Nearshore,Central CA,-402
254,254.1N,40.302887,-124.365971,Nearshore,Central CA,-18
254,254.2N,40.258241,-124.463437,Nearshore,Central CA,-100
255,255.1N,40.389448,-124.391382,Nearshore,Central CA,-16
255,255.2N,40.35138,-124.474568,Nearshore,Central CA,-115
256,256.1N,40.482934,-124.401656,Nearshore,Central CA,-12
256,256.2N,40.434002,-124.508687,Nearshore,Central CA,-48
257,257.1N,40.520401,-124.391169,Nearshore,Central CA,-1
257,257.2N,40.520226,-124.485245,Nearshore,Central CA,-49
258,258.1N,40.603162,-124.34501,Nearshore,Central CA,-1
258,258.2N,40.60296,-124.449697,Nearshore,Central CA,-59
259,259.1N,40.685953,-124.291323,Nearshore,Central CA,-1
259,259.2N,40.685727,-124.403472,Nearshore,Central CA,-41
260,260.1N,40.768763,-124.235248,Nearshore,Central CA,0
260,260.2N,40.768524,-124.349174,Nearshore,Central CA,-52
261,261.1N,40.851582,-124.182316,Nearshore,Central CA,0
261,261.2N,40.851339,-124.293853,Nearshore,Central CA,-62
262,262.1N,40.934384,-124.143682,Nearshore,Central CA,0
262,262.2N,40.934153,-124.245897,Nearshore,Central CA,-55
263,263.1N,41.015298,-124.134583,Nearshore,Central CA,-8
263,263.2N,41.015012,-124.237004,Nearshore,Central CA,-54
264,264.1N,41.09977,-124.173173,Nearshore,Central CA,-3
264,264.2N,41.099558,-124.260599,Nearshore,Central CA,-70
265,265.1N,41.182602,-124.134983,Nearshore,Central CA,-10
265,265.2N,41.182307,-124.25303,Nearshore,Central CA,-81
266,266.1N,41.265429,-124.104096,Nearshore,Central CA,-6
266,266.2N,41.265171,-124.204093,Nearshore,Central CA,-63
267,267.1N,41.3464,-124.093291,Nearshore,Central CA,0
267,267.2N,41.346541,-124.183257,Nearshore,Central CA,-58
268,268.1N,41.431029,-124.076291,Nearshore,Central CA,-1
268,268.2N,41.430788,-124.164105,Nearshore,Central CA,-45
269,269.1N,41.513759,-124.092337,Nearshore,Central CA,-13
269,269.2N,41.51349,-124.187838,Nearshore,Central CA,-47
270,270.1N,41.596469,-124.117581,Nearshore,Central CA,-13
270,270.2N,41.596183,-124.216557,Nearshore,Central CA,-44
271,271.1N,41.679159,-124.151254,Nearshore,Central CA,-9
271,271.2N,41.678746,-124.289853,Nearshore,Central CA,-56
272,272.1N,41.76166,-124.247474,Nearshore,Central CA,-2
272,272.2N,41.761311,-124.36171,Nearshore,Central CA,-78
273,273.1N,41.8445,-124.23398,Nearshore,Central CA,-1
273,273.2N,41.844155,-124.343693,Nearshore,Central CA,-15
274,274.1N,41.927365,-124.216024,Nearshore,Central CA,-4
274,274.2N,41.927072,-124.307206,Nearshore,Central CA,-33
275,275.1N,42.010092,-124.243536,Nearshore,WA/OR,-13
275,275.2N,42.009586,-124.397197,Nearshore,WA/OR,-82
276,276.1N,42.092551,-124.352121,Nearshore,WA/OR,-35
276,276.2N,42.092196,-124.457334,Nearshore,WA/OR,-98
277,277.1N,42.175309,-124.372052,Nearshore,WA/OR,-6
277,277.2N,42.174937,-124.479687,Nearshore,WA/OR,-101
278,278.1N,42.257974,-124.420286,Nearshore,WA/OR,-9
278,278.2N,42.257649,-124.512051,Nearshore,WA/OR,-112
279,279.1N,42.340735,-124.442481,Nearshore,WA/OR,-3
279,279.2N,42.34041,-124.532197,Nearshore,WA/OR,-98
280,280.1N,42.423579,-124.444159,Nearshore,WA/OR,-1
280,280.2N,42.42323,-124.538475,Nearshore,WA/OR,-65
281,281.1N,42.506498,-124.428944,Nearshore,WA/OR,1
281,281.2N,42.506155,-124.519506,Nearshore,WA/OR,-37
282,282.1N,42.589439,-124.411387,Nearshore,WA/OR,-2
282,282.2N,42.589084,-124.503164,Nearshore,WA/OR,-63
283,283.1N,42.671226,-124.459204,Nearshore,WA/OR,-30
283,283.2N,42.67113,-124.581413,Nearshore,WA/OR,-95
284,284.1N,42.754758,-124.526713,Nearshore,WA/OR,-2
284,284.2N,42.754354,-124.627235,Nearshore,WA/OR,-74
285,285.1N,42.83747,-124.572362,Nearshore,WA/OR,-5
285,285.2N,42.837083,-124.666711,Nearshore,WA/OR,-83
286,286.1N,42.920658,-124.505217,Nearshore,WA/OR,-1
286,286.2N,42.920186,-124.618307,Nearshore,WA/OR,-78
287,287.1N,43.003746,-124.46696,Nearshore,WA/OR,-5
287,287.2N,43.003312,-124.568872,Nearshore,WA/OR,-88
288,288.1N,43.08678,-124.445486,Nearshore,WA/OR,0
288,288.2N,43.086395,-124.534093,Nearshore,WA/OR,-80
289,289.1N,43.169849,-124.419528,Nearshore,WA/OR,-4
289,289.2N,43.169429,-124.514711,Nearshore,WA/OR,-62
290,290.1N,43.252905,-124.400412,Nearshore,WA/OR,-7
290,290.2N,43.252489,-124.492822,Nearshore,WA/OR,-61
291,291.1N,43.335966,-124.383456,Nearshore,WA/OR,-5
291,291.2N,43.336057,-124.498101,Nearshore,WA/OR,-94
292,292.1N,43.419357,-124.299363,Nearshore,WA/OR,-2
292,292.2N,43.418709,-124.438425,Nearshore,WA/OR,-100
293,293.1N,43.502534,-124.265867,Nearshore,WA/OR,-8
293,293.2N,43.502045,-124.369179,Nearshore,WA/OR,-101
294,294.1N,43.585719,-124.234754,Nearshore,WA/OR,-3
294,294.2N,43.585258,-124.330451,Nearshore,WA/OR,-98
295,295.1N,43.668822,-124.224354,Nearshore,WA/OR,-5
295,295.2N,43.668405,-124.309427,Nearshore,WA/OR,-100
296,296.1N,43.752041,-124.193641,Nearshore,WA/OR,-1
296,296.2N,43.751583,-124.285698,Nearshore,WA/OR,-97
297,297.1N,43.835217,-124.175449,Nearshore,WA/OR,-2
297,297.2N,43.834773,-124.263043,Nearshore,WA/OR,-79
298,298.1N,43.91839,-124.160927,Nearshore,WA/OR,-1
298,298.2N,43.917944,-124.247851,Nearshore,WA/OR,-70
299,299.1N,44.001569,-124.148921,Nearshore,WA/OR,0
299,299.2N,44.001103,-124.238014,Nearshore,WA/OR,-68
300,300.1N,44.084766,-124.136421,Nearshore,WA/OR,-2
300,300.2N,44.084275,-124.229071,Nearshore,WA/OR,-58
301,301.1N,44.167956,-124.128517,Nearshore,WA/OR,9
301,301.2N,44.167475,-124.21793,Nearshore,WA/OR,-60
302,302.1N,44.251157,-124.121845,Nearshore,WA/OR,-2
302,302.2N,44.250653,-124.214045,Nearshore,WA/OR,-54
303,303.1N,44.334391,-124.11218,Nearshore,WA/OR,66
303,303.2N,44.333846,-124.210476,Nearshore,WA/OR,-56
304,304.1N,44.417709,-124.090588,Nearshore,WA/OR,12
304,304.2N,44.417179,-124.184907,Nearshore,WA/OR,-51
305,305.1N,44.500905,-124.094069,Nearshore,WA/OR,0
305,305.2N,44.50039,-124.184318,Nearshore,WA/OR,-52
306,306.1N,44.58421,-124.081368,Nearshore,WA/OR,5
306,306.2N,44.583698,-124.169882,Nearshore,WA/OR,-52
307,307.1N,44.667458,-124.081462,Nearshore,WA/OR,-4
307,307.2N,44.666895,-124.177636,Nearshore,WA/OR,-51
308,308.1N,44.750757,-124.076093,Nearshore,WA/OR,-5
308,308.2N,44.750202,-124.169517,Nearshore,WA/OR,-63
309,309.1N,44.834088,-124.068279,Nearshore,WA/OR,-4
309,309.2N,44.833508,-124.16463,Nearshore,WA/OR,-63
310,310.1N,44.917585,-124.03636,Nearshore,WA/OR,-1
310,310.2N,44.917007,-124.13109,Nearshore,WA/OR,-58
311,311.1N,45.000993,-124.022697,Nearshore,WA/OR,-1
311,311.2N,45.000442,-124.111751,Nearshore,WA/OR,-68
312,312.1N,45.084373,-124.016542,Nearshore,WA/OR,-10
312,312.2N,45.083774,-124.112194,Nearshore,WA/OR,-78
313,313.1N,45.167982,-123.977398,Nearshore,WA/OR,44
313,313.2N,45.167391,-124.070657,Nearshore,WA/OR,-62
314,314.1N,45.251364,-123.977493,Nearshore,WA/OR,22
314,314.2N,45.250763,-124.071067,Nearshore,WA/OR,-67
315,315.1N,45.33454,-124.012299,Nearshore,WA/OR,-33
315,315.2N,45.333958,-124.101683,Nearshore,WA/OR,-89
316,316.1N,45.418227,-123.971326,Nearshore,WA/OR,-1
316,316.2N,45.417578,-124.069957,Nearshore,WA/OR,-72
317,317.1N,45.501645,-123.974711,Nearshore,WA/OR,30
317,317.2N,45.501008,-124.070309,Nearshore,WA/OR,-74
318,318.1N,45.585174,-123.964486,Nearshore,WA/OR,0
318,318.2N,45.584547,-124.057492,Nearshore,WA/OR,-67
319,319.1N,45.668783,-123.945706,Nearshore,WA/OR,25
319,319.2N,45.66814,-124.039916,Nearshore,WA/OR,-61
320,320.1N,45.752036,-123.981946,Nearshore,WA/OR,-19
320,320.2N,45.751353,-124.080841,Nearshore,WA/OR,-74
321,321.1N,45.835615,-123.973464,Nearshore,WA/OR,-1
321,321.2N,45.835019,-124.058793,Nearshore,WA/OR,-65
322,322.1N,45.919027,-123.991874,Nearshore,WA/OR,-15
322,322.2N,45.918343,-124.088604,Nearshore,WA/OR,-74
323,323.1N,46.002946,-123.941661,Nearshore,WA/OR,0
323,323.2N,46.002049,-124.067304,Nearshore,WA/OR,-63
324,324.1N,46.086462,-123.951421,Nearshore,WA/OR,-10
324,324.2N,46.085784,-124.045275,Nearshore,WA/OR,-39
325,325.1N,46.169778,-123.991379,Nearshore,WA/OR,-11
325,325.2N,46.168976,-124.101206,Nearshore,WA/OR,-39
326,326.1N,46.252937,-124.05462,Nearshore,WA/OR,-6
326,326.2N,46.252024,-124.178205,Nearshore,WA/OR,-35
327,327.1N,46.33641,-124.077414,Nearshore,WA/OR,-1
327,327.2N,46.335727,-124.168858,Nearshore,WA/OR,-28
328,328.1N,46.420128,-124.070273,Nearshore,WA/OR,-5
328,328.2N,46.41944,-124.161358,Nearshore,WA/OR,-26
329,329.1N,46.503803,-124.071837,Nearshore,WA/OR,-7
329,329.2N,46.503119,-124.161574,Nearshore,WA/OR,-27
330,330.1N,46.587442,-124.080992,Nearshore,WA/OR,-1
330,330.2N,46.586811,-124.162904,Nearshore,WA/OR,-28
331,331.1N,46.670485,-124.101442,Nearshore,WA/OR,-7
331,331.2N,46.669721,-124.206255,Nearshore,WA/OR,-40
332,332.1N,46.754593,-124.123971,Nearshore,WA/OR,-9
332,332.2N,46.753993,-124.200301,Nearshore,WA/OR,-39
333,333.1N,46.838368,-124.124185,Nearshore,WA/OR,-7
333,333.2N,46.837559,-124.22605,Nearshore,WA/OR,-39
334,334.1N,46.921686,-124.184418,Nearshore,WA/OR,-8
334,334.2N,46.920932,-124.278337,Nearshore,WA/OR,-40
335,335.1N,47.005495,-124.185776,Nearshore,WA/OR,-7
335,335.2N,47.004795,-124.272136,Nearshore,WA/OR,-32
336,336.1N,47.089259,-124.195772,Nearshore,WA/OR,-2
336,336.2N,47.088587,-124.277807,Nearshore,WA/OR,-28
337,337.1N,47.172975,-124.214299,Nearshore,WA/OR,-1
337,337.2N,47.172269,-124.299718,Nearshore,WA/OR,-33
338,338.1N,47.256629,-124.243024,Nearshore,WA/OR,-1
338,338.2N,47.255617,-124.364218,Nearshore,WA/OR,-33
339,339.1N,47.339954,-124.3132,Nearshore,WA/OR,7
339,339.2N,47.339087,-124.416172,Nearshore,WA/OR,-33
340,340.1N,47.423594,-124.348134,Nearshore,WA/OR,20
340,340.2N,47.422861,-124.434343,Nearshore,WA/OR,-21
341,341.1N,47.507425,-124.363321,Nearshore,WA/OR,0
341,341.2N,47.506688,-124.449111,Nearshore,WA/OR,-20
342,342.1N,47.591207,-124.386839,Nearshore,WA/OR,-6
342,342.2N,47.59045,-124.474211,Nearshore,WA/OR,-22
343,343.1N,47.674926,-124.420301,Nearshore,WA/OR,-4
343,343.2N,47.674129,-124.511408,Nearshore,WA/OR,-22
344,344.1N,47.758471,-124.475953,Nearshore,WA/OR,-1
344,344.2N,47.757328,-124.605361,Nearshore,WA/OR,-28
345,345.1N,47.841793,-124.558723,Nearshore,WA/OR,2
345,345.2N,47.840427,-124.712013,Nearshore,WA/OR,-37
346,346.1N,47.925022,-124.65344,Nearshore,WA/OR,-2
346,346.2N,47.924134,-124.752178,Nearshore,WA/OR,-34
347,347.1N,48.008748,-124.694755,Nearshore,WA/OR,-1
347,347.2N,48.007964,-124.781255,Nearshore,WA/OR,-33
348,348.1N,48.092793,-124.703629,Nearshore,WA/OR,-4
348,348.2N,48.091872,-124.80433,Nearshore,WA/OR,-34
349,349.1N,48.176669,-124.733852,Nearshore,WA/OR,-9
349,349.2N,48.17574,-124.834461,Nearshore,WA/OR,-45
350,350.1N,48.261231,-124.692959,Nearshore,WA/OR,-1
350,350.2N,48.260192,-124.8045,Nearshore,WA/OR,-34
351,351.1N,48.345249,-124.713761,Nearshore,WA/OR,0
351,351.2N,48.344192,-124.826404,Nearshore,WA/OR,-56
357,357.1N,34.111157,-119.942199,Nearshore,S. CA Bight,-101
357,357.2N,34.076899,-119.922274,Nearshore,S. CA Bight,-55
358,358.1N,34.047626,-119.8984,Nearshore,S. CA Bight,-12
358,358.2N,34.029573,-119.936314,Nearshore,S. CA Bight,-38
359,359.1N,34.00106,-119.88762,Nearshore,S. CA Bight,-8
359,359.2N,33.987656,-119.922887,Nearshore,S. CA Bight,-94
360,360.1N,33.970173,-119.859241,Nearshore,S. CA Bight,-63
360,360.2N,33.94066,-119.882579,Nearshore,S. CA Bight,-259
361,361.1N,33.960676,-119.807565,Nearshore,S. CA Bight,7
361,361.2N,33.930254,-119.805769,Nearshore,S. CA Bight,-83
362,362.1N,33.96072,-119.752252,Nearshore,S. CA Bight,5
362,362.2N,33.930628,-119.748469,Nearshore,S. CA Bight,-121
363,363.1N,33.96371,-119.707908,Nearshore,S. CA Bight,-18
363,363.2N,33.937303,-119.69318,Nearshore,S. CA Bight,-157
364,364.1N,33.98364,-119.660782,Nearshore,S. CA Bight,-6
364,364.2N,33.953843,-119.646684,Nearshore,S. CA Bight,-90
365,365.1N,33.985423,-119.610696,Nearshore,S. CA Bight,-20
365,365.2N,33.955314,-119.601062,Nearshore,S. CA Bight,-78
366,366.1N,33.994492,-119.55954,Nearshore,S. CA Bight,61
366,366.2N,33.969285,-119.54338,Nearshore,S. CA Bight,-146
367,367.1N,34.01872,-119.537423,Nearshore,S. CA Bight,-19
367,367.2N,34.004007,-119.501629,Nearshore,S. CA Bight,-47
368,368.1N,34.042599,-119.525033,Nearshore,S. CA Bight,-70
368,368.2N,34.057877,-119.492222,Nearshore,S. CA Bight,-82
369,369.1N,34.053867,-119.551648,Nearshore,S. CA Bight,-14
369,369.2N,34.087281,-119.539258,Nearshore,S. CA Bight,-152
370,370.1N,34.056365,-119.593209,Nearshore,S. CA Bight,-88
370,370.2N,34.091002,-119.602497,Nearshore,S. CA Bight,-226
371,371.1N,34.022835,-119.654481,Nearshore,S. CA Bight,-79
371,371.2N,34.054047,-119.639671,Nearshore,S. CA Bight,-85
372,372.1N,34.035176,-119.693999,Nearshore,S. CA Bight,-22
372,372.2N,34.067531,-119.676456,Nearshore,S. CA Bight,-90
373,373.1N,34.050742,-119.734077,Nearshore,S. CA Bight,-25
373,373.2N,34.082964,-119.715591,Nearshore,S. CA Bight,-88
374,374.1N,34.062664,-119.779654,Nearshore,S. CA Bight,-79
374,374.2N,34.095295,-119.768646,Nearshore,S. CA Bight,-138
375,375.1N,34.100976,-119.821473,Nearshore,S. CA Bight,-88
375,375.2N,34.067661,-119.833305,Nearshore,S. CA Bight,-54
376,376.1N,34.076995,-119.870488,Nearshore,S. CA Bight,-81
376,376.2N,34.115657,-119.871229,Nearshore,S. CA Bight,-92
377,377.1N,33.481359,-118.572541,Nearshore,S. CA Bight,-111
377,377.2N,33.521721,-118.573908,Nearshore,S. CA Bight,-532
378,378.1N,33.480539,-118.609642,Nearshore,S. CA Bight,-145
378,378.2N,33.501471,-118.640393,Nearshore,S. CA Bight,-263
379,379.1N,33.460002,-118.594251,Nearshore,S. CA Bight,-17
379,379.2N,33.437033,-118.622772,Nearshore,S. CA Bight,-553
380,380.1N,33.433816,-118.567416,Nearshore,S. CA Bight,-67
380,380.2N,33.415766,-118.588259,Nearshore,S. CA Bight,-479
381,381.1N,33.422557,-118.51837,Nearshore,S. CA Bight,87
381,381.2N,33.397867,-118.543764,Nearshore,S. CA Bight,-375
382,382.1N,33.399431,-118.492245,Nearshore,S. CA Bight,-84
382,382.2N,33.37736,-118.521972,Nearshore,S. CA Bight,-245
383,383.1N,33.358136,-118.492304,Nearshore,S. CA Bight,-71
383,383.2N,33.338106,-118.518205,Nearshore,S. CA Bight,-80
384,384.1N,33.323293,-118.470095,Nearshore,S. CA Bight,25
384,384.2N,33.304162,-118.491172,Nearshore,S. CA Bight,-112
385,385.1N,33.31582,-118.43314,Nearshore,S. CA Bight,-23
385,385.2N,33.284958,-118.442422,Nearshore,S. CA Bight,-874
386,386.1N,33.31325,-118.393192,Nearshore,S. CA Bight,-22
386,386.2N,33.279763,-118.397749,Nearshore,S. CA Bight,-362
387,387.1N,33.303205,-118.351038,Nearshore,S. CA Bight,-30
387,387.2N,33.267322,-118.358443,Nearshore,S. CA Bight,-932
388,388.1N,33.299378,-118.316289,Nearshore,S. CA Bight,-38
388,388.2N,33.267801,-118.304896,Nearshore,S. CA Bight,-377
389,389.1N,33.308464,-118.301993,Nearshore,S. CA Bight,-71
389,389.2N,33.308122,-118.261527,Nearshore,S. CA Bight,-182
390,390.1N,33.333336,-118.306605,Nearshore,S. CA Bight,21
390,390.2N,33.35007,-118.270147,Nearshore,S. CA Bight,-400
391,391.1N,33.358873,-118.326163,Nearshore,S. CA Bight,-75
391,391.2N,33.37646,-118.295633,Nearshore,S. CA Bight,-366
392,392.1N,33.384007,-118.355025,Nearshore,S. CA Bight,-61
392,392.2N,33.405032,-118.319137,Nearshore,S. CA Bight,-468
393,393.1N,33.411552,-118.366314,Nearshore,S. CA Bight,-191
393,393.2N,33.43221,-118.335137,Nearshore,S. CA Bight,-515
394,394.1N,33.423186,-118.39604,Nearshore,S. CA Bight,-208
394,394.2N,33.455662,-118.370976,Nearshore,S. CA Bight,-862
395,395.1N,33.436967,-118.4345,Nearshore,S. CA Bight,-59
395,395.2N,33.468473,-118.417416,Nearshore,S. CA Bight,-518
396,396.1N,33.454707,-118.483767,Nearshore,S. CA Bight,-217
396,396.2N,33.490035,-118.458702,Nearshore,S. CA Bight,-751
397,397.1N,33.478477,-118.53638,Nearshore,S. CA Bight,-134
397,397.2N,33.507898,-118.515911,Nearshore,S. CA Bight,-642
52,052.1S,34.687907,-120.628881,Saildrone,S. CA Bight,-21
52,052.2S,34.366511,-121.289191,Saildrone,S. CA Bight,-2052
54,054.1S,35.067245,-120.649359,Saildrone,Central CA,-21
54,054.2S,34.59995,-121.607966,Saildrone,Central CA,-1603
56,056.1S,35.3454,-120.876018,Saildrone,Central CA,-3
56,056.2S,34.905479,-121.780149,Saildrone,Central CA,-1687
58,058.1S,35.600061,-121.150699,Saildrone,Central CA,-23
58,058.2S,35.254014,-121.864282,Saildrone,Central CA,-1778
60,060.1S,35.854343,-121.426653,Saildrone,Central CA,-15
60,060.2S,35.537375,-122.083313,Saildrone,Central CA,-1763
62,062.1S,36.13287,-121.659503,Saildrone,Central CA,-5
62,062.2S,35.826588,-122.287547,Saildrone,Central CA,-2157
64,064.1S,36.397609,-121.912837,Saildrone,Central CA,-32
64,064.2S,36.09235,-122.546787,Saildrone,Central CA,-3234
66,066.1S,36.830183,-121.820131,Saildrone,Central CA,-14
66,066.2S,36.511827,-122.486299,Saildrone,Central CA,-2612
68,068.1S,37.021061,-122.233855,Saildrone,Central CA,-33
68,068.2S,36.72532,-122.852191,Saildrone,Central CA,-2754
70,070.1S,37.317776,-122.431601,Saildrone,Central CA,-22
70,070.2S,37.001287,-123.094078,Saildrone,Central CA,-2441
72,072.1S,37.66259,-122.519978,Saildrone,Central CA,-18
72,072.2S,37.273059,-123.343263,Saildrone,Central CA,-1930
74,074.1S,37.931395,-122.77439,Saildrone,Central CA,-9
74,074.2S,37.614003,-123.44708,Saildrone,Central CA,-2399
76,076.1S,38.217733,-122.992152,Saildrone,Central CA,-4
76,076.2S,37.919436,-123.626638,Saildrone,Central CA,-2580
78,078.1S,38.493879,-123.232689,Saildrone,Central CA,-52
78,078.2S,38.18647,-123.888924,Saildrone,Central CA,-3384
80,080.1S,38.743848,-123.530508,Saildrone,Central CA,-34
80,080.2S,38.439511,-124.182558,Saildrone,Central CA,-3590
99,099.1S,41.679159,-124.151254,Saildrone,Central CA,-9
99,099.2S,41.676366,-125.088965,Saildrone,Central CA,-1667
101,101.1S,42.009599,-124.265467,Saildrone,WA/OR,-19
101,101.2S,42.007101,-125.150308,Saildrone,WA/OR,-1567
103,103.1S,42.340656,-124.449091,Saildrone,WA/OR,-3
103,103.2S,42.340156,-125.253902,Saildrone,WA/OR,-3096
105,105.1S,42.671278,-124.454671,Saildrone,WA/OR,-30
105,105.2S,42.66872,-125.326207,Saildrone,WA/OR,-3087
107,107.1S,43.003793,-124.477081,Saildrone,WA/OR,-5
107,107.2S,43.0002,-125.299338,Saildrone,WA/OR,-3077
109,109.1S,43.336264,-124.402188,Saildrone,WA/OR,-22
109,109.2S,43.331948,-125.260753,Saildrone,WA/OR,-2014
111,111.1S,43.668822,-124.224354,Saildrone,WA/OR,-5
111,111.2S,43.663592,-125.291411,Saildrone,WA/OR,-1945
113,113.1S,44.001588,-124.162672,Saildrone,WA/OR,-7
113,113.2S,43.995671,-125.278262,Saildrone,WA/OR,-2557
115,115.1S,44.333974,-124.123007,Saildrone,WA/OR,-7
115,115.2S,44.32803,-125.259855,Saildrone,WA/OR,-2056
117,117.1S,44.667458,-124.081462,Saildrone,WA/OR,-4
117,117.2S,44.660533,-125.262669,Saildrone,WA/OR,-2296
119,119.1S,45.001005,-124.043376,Saildrone,WA/OR,-19
