Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
380,380.2N,33.37736,-118.521972,Nearshore,S. CA Bight,-245.5050048828125
381,381.1N,33.358136,-118.492304,Nearshore,S. CA Bight,-80.83500671386719
381,381.2N,33.335904,-118.522348,Nearshore,S. CA Bight,-84.9850082397461
382,382.1N,33.323293,-118.470095,Nearshore,S. CA Bight,-50.35947799682617
382,382.2N,33.299251,-118.49831,Nearshore,S. CA Bight,-495.51947021484375
383,383.1N,33.31582,-118.43314,Nearshore,S. CA Bight,186.30052185058594
383,383.2N,33.284958,-118.442422,Nearshore,S. CA Bight,-593.3494873046875
384,384.1N,33.31325,-118.393192,Nearshore,S. CA Bight,150.92051696777344
384,384.2N,33.279763,-118.397749,Nearshore,S. CA Bight,-212.219482421875
385,385.1N,33.303205,-118.351038,Nearshore,S. CA Bight,-5.160873889923096
385,385.2N,33.269754,-118.357541,Nearshore,S. CA Bight,-637.72088623046875
386,386.1N,33.299378,-118.316289,Nearshore,S. CA Bight,295.27911376953125
386,386.2N,33.267801,-118.304896,Nearshore,S. CA Bight,-228.76087951660156
387,387.1N,33.308464,-118.301993,Nearshore,S. CA Bight,92.73912811279297
387,387.2N,33.308122,-118.261527,Nearshore,S. CA Bight,-171.140869140625
388,388.1N,33.333336,-118.306605,Nearshore,S. CA Bight,50.25455856323242
388,388.2N,33.35007,-118.270147,Nearshore,S. CA Bight,-357.6854553222656
389,389.1N,33.358873,-118.326163,Nearshore,S. CA Bight,-60.135440826416016
389,389.2N,33.378055,-118.293258,Nearshore,S. CA Bight,-321.9454345703125
390,390.1N,33.384007,-118.355025,Nearshore,S. CA Bight,-41.555442810058594
390,390.2N,33.405032,-118.319137,Nearshore,S. CA Bight,-314.6954345703125
391,391.1N,33.411552,-118.366314,Nearshore,S. CA Bight,-195.41543579101563
391,391.2N,33.43221,-118.335137,Nearshore,S. CA Bight,-659.13543701171875
392,392.1N,33.423186,-118.39604,Nearshore,S. CA Bight,-20.1250057220459
392,392.2N,33.453778,-118.373027,Nearshore,S. CA Bight,-521.2054443359375
393,393.1N,33.436967,-118.4345,Nearshore,S. CA Bight,-129.28500366210938
393,393.2N,33.468473,-118.417416,Nearshore,S. CA Bight,-664.4190673828125
394,394.1N,33.454707,-118.483767,Nearshore,S. CA Bight,-73.59500885009766
394,394.2N,33.48501,-118.462914,Nearshore,S. CA Bight,-550.84906005859375
395,395.1N,33.478477,-118.53638,Nearshore,S. CA Bight,-221.7461700439453
395,395.2N,33.507898,-118.515911,Nearshore,S. CA Bight,-407.1490783691406
