FID_1,long,lat
14558,-123.48101730733801,38.7222538920559
14559,-123.4800230023,38.7207119987361
14560,-123.479644775118,38.7203853718705
14561,-123.478857885789,38.7200551745315
14562,-123.477692769277,38.7197762029724
14563,-123.476527652765,38.7194972314133
14564,-123.475362536254,38.7192182598542
14565,-123.474197419742,38.718939288295
14566,-123.47303230323,38.7186603167359
14567,-123.472433125666,38.7185168516852
14568,-123.471867186719,38.7183802501816
14569,-123.470702070207,38.7180990243211
14570,-123.469536953695,38.7178177984607
14571,-123.468371837184,38.7175365726002
14572,-123.467206720672,38.7172553467397
14573,-123.46604160416,38.7168550092289
14574,-123.465754120457,38.7166483314998
14575,-123.464876487649,38.7152665266527
14576,-123.464567357637,38.7147798113145
14577,-123.463711371137,38.7134320878896
14578,-123.463380594816,38.7129112911291
14579,-123.462546254625,38.7115976491266
14580,-123.462193831996,38.7110427709438
14581,-123.461381138114,38.7097632103636
14582,-123.461007069175,38.7091742507584
14583,-123.460216021602,38.7079287716006
14584,-123.459763333021,38.7073057305731
14585,-123.459050905091,38.7067437231528
14586,-123.457885788579,38.7061895823729
14587,-123.456720672067,38.7056354415929
14588,-123.456303878251,38.7054372103877
14589,-123.455555555556,38.705081300813
14590,-123.454390439044,38.7045271600331
14591,-123.453225322532,38.7039730192531
14592,-123.452375194784,38.7035686902024
14593,-123.452060206021,38.7034188784732
14594,-123.450895089509,38.7028647376933
14595,-123.449729972997,38.7023138899256
14596,-123.448564856486,38.7017739578836
14597,-123.448478966941,38.701700170017
14598,-123.447436868687,38.6998316498317
14599,-123.447399739974,38.6997326399306
14600,-123.446736173617,38.6979631296463
14601,-123.446234623462,38.6966256625662
14602,-123.446035478548,38.6960946094609
14603,-123.445334783478,38.6942260892756
14604,-123.445069506951,38.6935186852018
14605,-123.444634088409,38.6923575690902
14606,-123.443933393339,38.6904890489049
14607,-123.443904390439,38.6904390877044
14608,-123.442739273927,38.6891428848767
14609,-123.441893554435,38.6886205287195
14610,-123.441574157416,38.6884232540901
14611,-123.440409040904,38.6877036233035
14612,-123.439243924392,38.6869839925169
14613,-123.438868331278,38.6867520085342
14614,-123.438078807881,38.6862643617303
14615,-123.436913691369,38.6855447309437
14616,-123.43584310812,38.6848834883488
14617,-123.435748574857,38.6848178653381
14618,-123.434583458346,38.6840090658629
14619,-123.433418341834,38.6832605660486
14620,-123.433322184778,38.6830149681635
14621,-123.432832538824,38.6811464479781
14622,-123.432342892869,38.6792779277928
14623,-123.432253225323,38.6789357507179
14624,-123.431878334032,38.6774094076074
14625,-123.43141939925,38.6755408874221
14626,-123.431088108811,38.6741920620633
14627,-123.430960464468,38.6736723672367
14628,-123.430501529685,38.6718038470514
14629,-123.429936095685,38.669935326866
14630,-123.429922992299,38.6699235039783
14631,-123.428757875788,38.6696457727168
14632,-123.427592759276,38.6693680414553
14633,-123.426427642764,38.6690903101938
14634,-123.425262526253,38.6688125789323
14635,-123.424097409741,38.6685348476708
14636,-123.422932293229,38.6682571164093
14637,-123.422133920709,38.6680668066807
14638,-123.421767176718,38.6679551359136
14639,-123.420602060206,38.6676003667624
14640,-123.419436943694,38.6672455976112
14641,-123.418271827183,38.66689082846
14642,-123.417106710671,38.6665393279309
14643,-123.416756825947,38.6661982864953
14644,-123.416160162809,38.66432976631
14645,-123.415941594159,38.6636452931008
14646,-123.41569043268,38.6624612461246
14647,-123.415294079913,38.6605927259393
14648,-123.414897727146,38.6587242057539
14649,-123.414776477648,38.6581526009744
14650,-123.41450137438,38.6568556855686
14651,-123.414105021613,38.6549871653832
14652,-123.413708668847,38.6531186451978
14653,-123.413611361136,38.6530133906909
14654,-123.412446244624,38.65264470596
14655,-123.411281128113,38.6523224396908
14656,-123.410116011601,38.6520001734216
14657,-123.40895089509,38.6516779071524
14658,-123.407785778578,38.6513556408832
14659,-123.407404298122,38.6512501250125
14660,-123.406620662066,38.6509431191253
14661,-123.405455545555,38.6504866602554
14662,-123.404290429043,38.6500302013856
14663,-123.403125312531,38.6495737425158
14664,-123.402634878873,38.6493816048271
14665,-123.40196019602,38.648078340325704
14666,-123.401469340482,38.6475130846418
14667,-123.400795079508,38.6470154158273
14668,-123.400071695765,38.6456445644564
14669,-123.399629962996,38.6448074569361
14670,-123.399394531844,38.6437760442711
14671,-123.398968021802,38.6419075240857
14672,-123.39854151176,38.6400390039004
14673,-123.398464846485,38.6397031369804
14674,-123.398115001718,38.638170483715
14675,-123.397688491675,38.6363019635297
14676,-123.397299729973,38.6357339102026
14677,-123.396134613461,38.634887453031
14678,-123.395395527925,38.6344334433443
14679,-123.39496949695,38.6340434260409
14680,-123.393804380438,38.6329768003104
14681,-123.393354471106,38.632564923159
14682,-123.392746115697,38.6306964029736
14683,-123.392639263926,38.630368215393
14684,-123.392137760288,38.6288278827883
14685,-123.391529404878,38.6269593626029
14686,-123.391474147415,38.6268065689403
14687,-123.390309030903,38.6253845463387
14688,-123.38963407835,38.6250908424176
14689,-123.389143914391,38.6249236100081
14690,-123.38797879788,38.6245260996688
14691,-123.386813681368,38.6241285893295
14692,-123.385648564856,38.6237310789903
14693,-123.384483448345,38.623333568651
14694,-123.384179134074,38.6232223222322
14695,-123.383318331833,38.6229076437056
14696,-123.382623192144,38.6213538020469
14697,-123.382153215322,38.6203032656207
14698,-123.381787275219,38.6194852818615
14699,-123.38098809881,38.6186266255966
14700,-123.379822982298,38.618100031157
14701,-123.378657865787,38.6177247292037
14702,-123.378322683015,38.6176167616762
14703,-123.377492749275,38.6171496211276
14704,-123.376327632763,38.6164938179707
14705,-123.375162516252,38.6158380148139
14706,-123.37500302269,38.6157482414908
14707,-123.374250036944,38.6138797213055
14708,-123.37399739974,38.6132528067622
14709,-123.373497051198,38.6120112011201
14710,-123.37283228322801,38.6106433657173
14711,-123.372403249097,38.6101426809348
14712,-123.371667166717,38.6096431964625
14713,-123.370502050205,38.6088525816867
14714,-123.369649640403,38.6082741607494
14715,-123.369336933693,38.608061966911
14716,-123.368171817182,38.6072713521352
14717,-123.36700670067,38.6064807373594
14718,-123.366983009019,38.6064056405641
14719,-123.366393525439,38.6045371203787
14720,-123.365841584158,38.6027876001886
14721,-123.365813226713,38.6026686001934
14722,-123.364676467647,38.6011540387154
14723,-123.363511351135,38.600836144839
14724,-123.363319266709,38.600800080008
14725,-123.362346234623,38.6004417740664
14726,-123.361181118112,38.6000127356257
14727,-123.3600160016,38.599583697185
14728,-123.358850885089,38.5991546587443
14729,-123.358245027401,38.5989315598226
14730,-123.357685768577,38.5981965339391
14731,-123.35682332726,38.5970630396373
14732,-123.356520652065,38.5966652379524
14733,-123.355401627119,38.5951945194519
14734,-123.355355535554,38.5951487165637
14735,-123.354190419042,38.5942950177371
14736,-123.35302530253,38.5936096550832
14737,-123.352543087642,38.5933259992666
14738,-123.351860186019,38.5929242924292
14739,-123.350695069507,38.5922389297753
14740,-123.350312710181,38.5914574790812
14741,-123.349529952995,38.5898577112613
14742,-123.349465904534,38.5895889588959
14743,-123.349020602995,38.5877204387105
14744,-123.348575301455,38.5858519185252
14745,-123.348364836484,38.5854683691893
14746,-123.347199719972,38.5843893146377
14747,-123.346383274691,38.5839833983398
14748,-123.34603460346,38.5836141593505
14749,-123.344869486949,38.5823803138099
14750,-123.344618836884,38.5821148781545
14751,-123.343918141814,38.5802463579691
14752,-123.343704370437,38.5796763009635
14753,-123.343217446745,38.5783778377838
14754,-123.342539253925,38.576569323599
14755,-123.342516751675,38.5765093175984
14756,-123.34154403449,38.5746407974131
14757,-123.341374137414,38.5744978445213
14758,-123.340209020902,38.5738079729026
14759,-123.33904390439,38.5731181012838
14760,-123.338459845985,38.5727722772277
14761,-123.337878787879,38.5724282296651
14762,-123.336713671367,38.5717383580463
14763,-123.335548554855,38.5710484864276
14764,-123.335304123005,38.5709037570424
14765,-123.334383438344,38.5703586148088
14766,-123.333218321832,38.5695098457214
14767,-123.332977853341,38.569035236857
14768,-123.332053205321,38.5676739126124
14769,-123.331465987508,38.5671667166717
14770,-123.330888088809,38.5664612351494
14771,-123.329935379902,38.5652981964863
14772,-123.329722972297,38.5649087825449
14773,-123.328916187073,38.563429676301
14774,-123.328557855786,38.5627727356069
14775,-123.327896994245,38.5615611561156
14776,-123.327392739274,38.5606366886689
14777,-123.326877801417,38.5596926359303
14778,-123.326227622762,38.5585006417308
14779,-123.325699989106,38.5578241157449
14780,-123.325062506251,38.5574887830663
14781,-123.323897389739,38.5572995761115
14782,-123.322732273227,38.5571103691566
14783,-123.321567156716,38.5569211622017
14784,-123.320402040204,38.5567319552468
14785,-123.319236923692,38.5565427482919
14786,-123.318071807181,38.556353541337
14787,-123.316906690669,38.5561643343822
14788,-123.31671068526,38.5559555955596
14789,-123.315741574157,38.5549235265407
14790,-123.315097726878,38.5540870753742
14791,-123.314576457646,38.553409870901604
14792,-123.313411341134,38.5526245058859
14793,-123.312246224622,38.5522923688765
14794,-123.311897572736,38.5522185551889
14795,-123.311081108111,38.5520457000655
14796,-123.309915991599,38.5517990312545
14797,-123.308750875088,38.5515523624435
14798,-123.307585758576,38.5513056936324
14799,-123.306420642064,38.5510590248214
14800,-123.305255525553,38.5508123560104
14801,-123.304090409041,38.5505656871994
14802,-123.303071796541,38.5503500350035
14803,-123.302925292529,38.5502292939176
14804,-123.30176017601801,38.5492690647
14805,-123.300595059506,38.5487838634918
14806,-123.300334870995,38.5484815148181
14807,-123.299429942994,38.5470341478592
14808,-123.29929127059,38.5466129946328
14809,-123.298676026139,38.5447444744474
14810,-123.298264826483,38.5434956458609
14811,-123.298060781688,38.5428759542621
14812,-123.297445537237,38.5410074340767
14813,-123.297099709971,38.5399571438625
14814,-123.296830292785,38.5391389138914
14815,-123.296134670467,38.537270393706
14816,-123.295934593459,38.5371014067699
14817,-123.294769476948,38.5368395828347
14818,-123.293604360436,38.5365777588995
14819,-123.292439243924,38.5363159349643
14820,-123.291274127413,38.5360541110291
14821,-123.290109010901,38.5357922870939
14822,-123.288943894389,38.5355304631587
14823,-123.2883716705,38.5354018735207
14824,-123.287778777878,38.5352686392235
14825,-123.286613661366,38.5350068152883
14826,-123.285448544854,38.5347449913531
14827,-123.284283428343,38.5344831674179
14828,-123.283118311831,38.5341671855535
14829,-123.28195319532,38.5338533422526
14830,-123.280788078808,38.5336215843807
14831,-123.280291779178,38.5335333533353
14832,-123.279622962296,38.5331051913638
14833,-123.278457845785,38.5323593092002
14834,-123.27737302897,38.53166483315
14835,-123.277292729273,38.5315901357578
14836,-123.276127612761,38.5305063064446
14837,-123.27536436977,38.5297963129646
14838,-123.27496249625,38.5294224771314
14839,-123.273797379738,38.5283386478183
14840,-123.273355710571,38.5279277927793
14841,-123.272632263226,38.5273147226654
14842,-123.271467146715,38.5264601970401
14843,-123.270889343836,38.5260592725939
14844,-123.270302030203,38.5256517488483
14845,-123.269136913691,38.5248433006566
14846,-123.26819647651,38.5241907524086
14847,-123.26797179718,38.5240348524648
14848,-123.266806680668,38.5232264042731
14849,-123.266491255108,38.5223222322232
14850,-123.265839411219,38.5204537120379
14851,-123.265641564156,38.5198865804948
14852,-123.265132037946,38.5185851918525
14853,-123.264476447645,38.5181216426727
14854,-123.263311331133,38.5179439130354
14855,-123.262146214621,38.517766183398
14856,-123.26098109811,38.5175884537606
14857,-123.259815981598,38.5174107241232
14858,-123.258650865087,38.5172329944859
14859,-123.257485748575,38.5170552648485
14860,-123.256320632063,38.5168775352111
14861,-123.255266082164,38.5167166716672
14862,-123.255155515552,38.5166397313371
14863,-123.25399039904,38.5158289581113
14864,-123.252825282528,38.5150181848855
14865,-123.252558071313,38.5148481514818
14866,-123.251660166017,38.514421826798
14867,-123.250495049505,38.5141977659304
14868,-123.249602408932,38.5129796312965
14869,-123.249329932993,38.5126077992415
14870,-123.248659003831,38.5111111111111
14871,-123.248164816482,38.510008693177
14872,-123.247821391335,38.5092425909258
14873,-123.24699969997,38.5074095871126
14874,-123.246983778838,38.5073740707404
14875,-123.246146166341,38.5055055505551
14876,-123.245834583458,38.5050266432858
14877,-123.244669466947,38.5041591469482
14878,-123.243504350435,38.5038442733162
14879,-123.242656538381,38.5036370303697
14880,-123.242339233923,38.5035594670578
14881,-123.241174117412,38.5032746607994
14882,-123.2400090009,38.502989854541
14883,-123.238843884388,38.5027050482826
14884,-123.237678767877,38.5024202420242
14885,-123.236513651365,38.5021354357658
14886,-123.235348534853,38.5018506295074
14887,-123.235012592168,38.5017685101843
14888,-123.234183418342,38.5015551655322
14889,-123.23301830183,38.5010305689042
14890,-123.231853185319,38.5004832356874
14891,-123.230688068807,38.5003554673119
14892,-123.229522952295,38.5002816930523
14893,-123.228357835784,38.5002079187926
14894,-123.227192719272,38.500134144533
14895,-123.22602760276,38.5000603702734
14896,-123.224862486249,38.4999865960137
14897,-123.223697369737,38.4999128217541
14898,-123.223494717893,38.499899989999
14899,-123.222532253225,38.4993920225356
14900,-123.221367136714,38.4987770999322
14901,-123.220202020202,38.4981621773288
14902,-123.219954363857,38.4980314698136
14903,-123.21903690369,38.4974743656941
14904,-123.217871787179,38.4965598226489
14905,-123.217395539554,38.4961629496283
14906,-123.216706670667,38.4955888922225
14907,-123.216483117984,38.4942944294429
14908,-123.216160426049,38.4924259092576
14909,-123.215837734113,38.4905573890722
14910,-123.215541554155,38.4888423842384
14911,-123.215515825326,38.488688868886904
14912,-123.215202665518,38.4868203487015
14913,-123.214376437644,38.4851971838395
14914,-123.213211321132,38.4850120436234
14915,-123.21204620462,38.4849587458746
14916,-123.211892485545,38.4849518285162
14917,-123.210881088109,38.4849001234808
14918,-123.209715971597,38.4848405599617
14919,-123.208550855086,38.4847809964427
14920,-123.207385738574,38.4847214329236
14921,-123.206220622062,38.4846618694046
14922,-123.205055505551,38.4846023058855
14923,-123.203890389039,38.4845427423664
14924,-123.202725272527,38.4844831788474
14925,-123.201560156016,38.4844236153283
14926,-123.200395039504,38.4843640518093
14927,-123.199229922992,38.4839156941412
14928,-123.198064806481,38.4836530294061
14929,-123.196899689969,38.4835972644425
14930,-123.195734573457,38.4835414994789
14931,-123.194569456946,38.4834857345153
14932,-123.193404340434,38.4834299695517
14933,-123.192239223922,38.4833742045881
14934,-123.191074107411,38.4833184396245
14935,-123.189908990899,38.4832626746609
14936,-123.188743874387,38.4832069096973
14937,-123.187578757876,38.4831511447337
14938,-123.186413641364,38.4830953797701
14939,-123.186161428643,38.4830833083308
14940,-123.185248524852,38.4823601140203
14941,-123.184083408341,38.4818544467371
14942,-123.183768002142,38.4812147881455
14943,-123.182918291829,38.4796606327299
14944,-123.182853250842,38.4793462679601
14945,-123.182466660459,38.4774777477748
14946,-123.182080070076,38.4756092275894
14947,-123.181753175318,38.474029236257
14948,-123.181693479693,38.4737407074041
14949,-123.18130688931,38.4718721872187
14950,-123.180920298926,38.4700036670334
14951,-123.180588058806,38.4696005801342
14952,-123.179422942294,38.4691216637192
14953,-123.178257825783,38.4690203492399
14954,-123.177092709271,38.4689190347606
14955,-123.175927592759,38.4688177202813
14956,-123.174762476248,38.4687164058021
14957,-123.173597359736,38.4686150913228
14958,-123.172432243224,38.4685137768435
14959,-123.171267126713,38.4684124623642
14960,-123.170102010201,38.468311147885
14961,-123.168936893689,38.4682098334057
14962,-123.168077998276,38.468135146848
14963,-123.167771777178,38.4681013792809
14964,-123.166606660666,38.4679846744772
14965,-123.165441544154,38.468060914329
14966,-123.164276427643,38.467773775438
14967,-123.163111311131,38.4673840379403
14968,-123.161946194619,38.4669943004427
14969,-123.160781078108,38.4666045629451
14970,-123.159770820832,38.4662666266627
14971,-123.159615961596,38.4657710771077
14972,-123.159186908274,38.4643981064773
14973,-123.158602995716,38.462529586292
14974,-123.158450845085,38.4620427042705
14975,-123.158019083158,38.4606610661066
14976,-123.157285728573,38.4593480191543
14977,-123.156120612061,38.4588454981195
14978,-123.155867491511,38.4587925459213
14979,-123.15495549555,38.458610146729
14980,-123.153790379038,38.4583771234266
14981,-123.152625262526,38.4581441001243
14982,-123.151460146015,38.457911076822
14983,-123.150295029503,38.4576780535196
14984,-123.150117776135,38.4569240257359
14985,-123.149678533043,38.4550555055506
14986,-123.149239289951,38.4531869853652
14987,-123.149129912991,38.4527217007415
14988,-123.148564649329,38.4513184651799
14989,-123.14796479648,38.4509753222421
14990,-123.146799679968,38.4508372441929
14991,-123.145634563456,38.4506991661436
14992,-123.144469446945,38.4505610880944
14993,-123.143304330433,38.4504230100452
14994,-123.142139213921,38.450284931996
14995,-123.14097409741,38.4501468539468
14996,-123.139808980898,38.4500087758976
14997,-123.138643864386,38.4498706978483
14998,-123.137478747875,38.4497326197991
14999,-123.136313631363,38.4495945417499
15000,-123.135148514851,38.4494564637007
15001,-123.135093509351,38.4494499449945
15002,-123.13398339834,38.4477151386142
15003,-123.133770427488,38.4475814248091
15004,-123.132818281828,38.4470076174284
15005,-123.131653165317,38.4465221522152
15006,-123.130488048805,38.446036687002
15007,-123.129710971097,38.4457129046238
15008,-123.129322932293,38.4455512217888
15009,-123.128157815782,38.4450657565757
15010,-123.12699269927,38.4445802913625
15011,-123.125827582758,38.4440948261493
15012,-123.125226522652,38.4438443844384
15013,-123.124662466247,38.4436057419148
15014,-123.123529411765,38.4419758642531
15015,-123.123529411765,38.4401073440677
15016,-123.123529411765,38.4382388238824
15017,-123.123529411765,38.436370303697
15018,-123.123529411765,38.4345017835117
15019,-123.123497349735,38.4342939583074
15020,-123.123241147644,38.4326332633263
15021,-123.12247175698,38.430764743141
15022,-123.122332233223,38.4304258997329
15023,-123.121702366315,38.4288962229556
15024,-123.121167116712,38.4283500832281
15025,-123.1200020002,38.4278439608667
15026,-123.118836883688,38.4273642070089
15027,-123.118019659109,38.4270277027703
15028,-123.117671767177,38.4268844531512
15029,-123.116506650665,38.4259246512887
15030,-123.116282289148,38.4251591825849
15031,-123.115734619439,38.4232906623996
15032,-123.115341534153,38.4219495478959
15033,-123.115186949729,38.4214221422142
15034,-123.11463928002,38.4195536220289
15035,-123.114176417642,38.4188928894646
15036,-123.11301130113,38.4180351013825
15037,-123.112423801904,38.4176851018435
15038,-123.111846184618,38.4171407642761
15039,-123.110681068107,38.4160427765537
15040,-123.110441044104,38.4158165816582
15041,-123.109840448331,38.4139480614728
15042,-123.109515951595,38.4129385160739
15043,-123.109239852557,38.4120795412875
15044,-123.108639256783,38.4102110211021
15045,-123.108350835084,38.4093137091487
15046,-123.107740458362,38.4083425009168
15047,-123.107185718572,38.4079971040582
15048,-123.10602060206,38.4072879027033
15049,-123.104855485549,38.4065787013484
15050,-123.104683444535,38.4064739807314
15051,-123.103690369037,38.4058694999935
15052,-123.102525252525,38.4051602986386
15053,-123.101613732802,38.4046054605461
15054,-123.101360136014,38.4044510972837
15055,-123.100195019502,38.4037418959287
15056,-123.100065788881,38.4027369403607
15057,-123.099811085409,38.4008684201753
15058,-123.099342222597,38.39899989999
15059,-123.099145669458,38.3971313798046
15060,-123.09902990299,38.3960308530855
15061,-123.098961636904,38.3952628596193
15062,-123.098795546221,38.3933943394339
15063,-123.098629455538,38.3915258192486
15064,-123.098463364855,38.3896572990632
15065,-123.098297274172,38.3877887788779
15066,-123.098131183489,38.3859202586925
15067,-123.097864786479,38.3855658456579
15068,-123.096699669967,38.3850812388931
15069,-123.095534553455,38.3849288775031
15070,-123.094369436944,38.3847765161131
15071,-123.093204320432,38.3846241547232
15072,-123.09203920392,38.3844717933332
15073,-123.090874087409,38.3843194319432
15074,-123.089708970897,38.3841670705532
15075,-123.088827019957,38.3840517385072
15076,-123.088543854385,38.3839640652936
15077,-123.087378737874,38.3836033240204
15078,-123.086213621362,38.3832425827473
15079,-123.08504850485,38.3828818414741
15080,-123.083883388339,38.3825729943894
15081,-123.083494254884,38.3821832183218
15082,-123.083034731901,38.3803146981365
15083,-123.082718271827,38.3790279027903
15084,-123.082635168279,38.3784461779511
15085,-123.082368236824,38.3765776577658
15086,-123.082101305369,38.3747091375804
15087,-123.081834373914,38.3728406173951
15088,-123.081567442459,38.3709720972097
15089,-123.081553155316,38.3708720872087
15090,-123.081197614903,38.3691035770244
15091,-123.080388038804,38.3683899402599
15092,-123.079222922292,38.3679032460208
15093,-123.078057805781,38.3674165517818
15094,-123.077623317887,38.367235056839
15095,-123.076892689269,38.3663358870569
15096,-123.076105034746,38.3653665366537
15097,-123.075878547451,38.3634980164683
15098,-123.075727572757,38.3622524752475
15099,-123.075652060156,38.361629496283
15100,-123.07542557286,38.3597609760976
15101,-123.075021688909,38.3578924559123
15102,-123.074562456246,38.357136046938
15103,-123.073804198602,38.3560239357269
15104,-123.073397339734,38.3554272093876
15105,-123.072530207566,38.3541554155416
15106,-123.072232223222,38.3537183718372
15107,-123.071256216531,38.3522868953562
15108,-123.071067106711,38.3520095342868
15109,-123.069982225495,38.3504183751708
15110,-123.070092463792,38.3485498549855
15111,-123.070595932304,38.3466813348001
15112,-123.070946724302,38.3448128146148
15113,-123.071067106711,38.3437293729373
15114,-123.071154337656,38.3429442944294
15115,-123.07136195101,38.3410757742441
15116,-123.071569564364,38.3392072540587
15117,-123.071777177718,38.3373387338734
15118,-123.071984791072,38.335470213688
15119,-123.072192404426,38.3336016935027
15120,-123.071422142214,38.3317331733173
15121,-123.071067106711,38.3310231023102
15122,-123.070540607377,38.329864653132
15123,-123.07037037037,38.3279961329466
15124,-123.07037037037,38.3261276127613
15125,-123.07037037037,38.3242590925759
15126,-123.07037037037,38.3223905723906
15127,-123.07037037037,38.3205220522052
15128,-123.07037037037,38.3186535320199
15129,-123.07037037037,38.3167850118345
15130,-123.069901990199,38.3157464431425
15131,-123.06952769351,38.3149164916492
15132,-123.068742334004,38.3130479714638
15133,-123.068736873687,38.3130335760849
15134,-123.068033584968,38.3111794512785
15135,-123.067571757176,38.3099619052815
15136,-123.067250716798,38.3093109310931
15137,-123.066406640664,38.3075993963033
15138,-123.065241524152,38.3077053159861
15139,-123.064076407641,38.307811235669
15140,-123.062911291129,38.3079171553519
15141,-123.061746174617,38.3080230750348
15142,-123.060581058106,38.3081289947177
15143,-123.059415941594,38.3082349144005
15144,-123.058250825083,38.3081141060579
15145,-123.057085708571,38.3077986370066
15146,-123.05625451434,38.3074424109078
15147,-123.055920592059,38.3072993013587
15148,-123.054755475548,38.3067999657109
15149,-123.053590359036,38.306300630063
15150,-123.052425242524,38.3058012944152
15151,-123.051894633908,38.3055738907224
15152,-123.051260126013,38.3053019587673
15153,-123.050095009501,38.3048026231195
15154,-123.048929892989,38.3044561599017
15155,-123.047764776478,38.3041232694698
15156,-123.046599659966,38.3037903790379
15157,-123.045434543454,38.3041870508554
15158,-123.044269426943,38.3045144514452
15159,-123.043104310431,38.3049804980498
15160,-123.041939193919,38.3054465446545
15161,-123.04162082875,38.3055738907224
15162,-123.040774077408,38.3059125912591
15163,-123.039608960896,38.3063786378638
15164,-123.038443844384,38.3068446844685
15165,-123.037278727873,38.3073107310731
15166,-123.036949528286,38.3074424109078
15167,-123.036113611361,38.3077767776778
15168,-123.034948494849,38.3082428242824
15169,-123.033783378338,38.3087088708871
15170,-123.033127924817,38.3074424109078
15171,-123.032618261826,38.3064576457646
15172,-123.032358333873,38.3055738907224
15173,-123.031808769112,38.3037053705371
15174,-123.031453145315,38.302581407458
15175,-123.030288028803,38.3020442653742
15176,-123.029122912291,38.3019517576758
15177,-123.02795779578,38.3019153477848
15178,-123.026792679268,38.3018789378938
15179,-123.025627562756,38.3018425280028
15180,-123.025445877921,38.3018368503517
15181,-123.024462446245,38.301805647088
15182,-123.023297329733,38.3017686791535
15183,-123.022132213221,38.301731711219
15184,-123.02096709671,38.3016947432845
15185,-123.019801980198,38.30165777535
15186,-123.018636863686,38.3016208074155
15187,-123.017471747175,38.301583839481
15188,-123.016306630663,38.3012921561382
15189,-123.015141514151,38.3006825676067
15190,-123.01397639764,38.300346470048
15191,-123.012811281128,38.3000507000622
15192,-123.012486804236,38.2999683301664
15193,-123.011708254159,38.298099809981
15194,-123.011646164616,38.2979507950795
15195,-123.010929704082,38.2962312897956
15196,-123.010481048105,38.2951545154516
15197,-123.010151154004,38.2943627696103
15198,-123.009372603927,38.2924942494249
15199,-123.009315931593,38.2923643207951
15200,-123.008150815082,38.2910149061711
15201,-123.007293692332,38.2906257292396
15202,-123.00698569857,38.2905148514852
15203,-123.005820582058,38.290095409541
15204,-123.004655465547,38.2896759675968
15205,-123.003490349035,38.2892565256526
15206,-123.002325232523,38.2888370837084
15207,-123.002103358484,38.2887572090542
15208,-123.001160116012,38.2884176417642
15209,-122.9999949995,38.2879899989999
15210,-122.999444344434,38.2868886888689
15211,-122.998829882988,38.2856597659766
15212,-122.998603367318,38.2850201686835
15213,-122.998644385511,38.2831516484982
15214,-122.998494044807,38.2812831283128
15215,-122.998343704102,38.2794146081275
15216,-122.998193363398,38.2775460879421
15217,-122.998043022693,38.2756775677568
15218,-122.997892681989,38.2738090475714
15219,-122.997742341284,38.2719405273861
15220,-122.997664766477,38.2709763833526
15221,-122.99758657737,38.2700720072007
15222,-122.996499649965,38.2689855405293
15223,-122.995334533453,38.2687985465213
15224,-122.994169416942,38.2686115525133
15225,-122.99300430043,38.2684245585052
15226,-122.991839183918,38.2682375644972
15227,-122.991626854993,38.2682034870154
15228,-122.990674067407,38.2680180598242
15229,-122.989508950895,38.2677913101424
15230,-122.988343834383,38.2675645604606
15231,-122.987178717872,38.2673378107788
15232,-122.98601360136,38.267111061097
15233,-122.984848484848,38.2668843114152
15234,-122.983683368337,38.2666575617333
15235,-122.983227353494,38.26633496683
15236,-122.982990891429,38.2644664466447
15237,-122.982753246667,38.2625979264593
15238,-122.982518251825,38.2607502416907
15239,-122.982516298505,38.260729406274
15240,-122.982341124737,38.2588608860886
15241,-122.98216595097,38.2569923659033
15242,-122.981990777203,38.2551238457179
15243,-122.981815603435,38.2532553255325
15244,-122.981353135314,38.2519025035097
15245,-122.980547221389,38.2513868053472
15246,-122.980188018802,38.251256081727
15247,-122.97902290229,38.2508320640446
15248,-122.977857785779,38.2504080463622
15249,-122.976692669267,38.2499840286799
15250,-122.975527552755,38.2495600109975
15251,-122.975412898433,38.2495182851618
15252,-122.975527552755,38.2493845217855
15253,-122.976692669267,38.2480252191886
15254,-122.977014487163,38.2476497649765
15255,-122.977857785779,38.2466659165917
15256,-122.978616075893,38.2457812447911
15257,-122.97902290229,38.2453066139947
15258,-122.980188018802,38.2439473113978
15259,-122.980217664624,38.2439127246058
15260,-122.981353135314,38.2425880088009
15261,-122.981819253354,38.2420442044204
15262,-122.982518251825,38.241228706204
15263,-122.983461316984,38.2401756842351
15264,-122.983683368337,38.2399277427743
15265,-122.984848484848,38.2387626262626
15266,-122.985303947061,38.2383071640497
15267,-122.98601360136,38.237597509751
15268,-122.987172467247,38.2364386438644
15269,-122.987178717872,38.2364323932393
15270,-122.988343834383,38.2352672767277
15271,-122.989040987432,38.234570123679
15272,-122.989330183018,38.2327016034937
15273,-122.988343834383,38.2320440377371
15274,-122.987178717872,38.231267293396
15275,-122.98652740274,38.2308330833083
15276,-122.98601360136,38.2296803721399
15277,-122.985866343045,38.228964563123
15278,-122.985578878401,38.2270960429376
15279,-122.985291413757,38.2252275227523
15280,-122.985003949113,38.2233590025669
15281,-122.984848484848,38.2223484848484
15282,-122.984716484469,38.2214904823816
15283,-122.984429019825,38.2196219621962
15284,-122.984141555181,38.2177534420109
15285,-122.983683368337,38.2167637203949
15286,-122.982704571754,38.2158849218255
15287,-122.982518251825,38.215804380438
15288,-122.981353135314,38.2155247524752
15289,-122.980188018802,38.2152451245124
15290,-122.97902290229,38.2149654965497
15291,-122.977857785779,38.2146858685869
15292,-122.976692669267,38.2144062406241
15293,-122.975527552755,38.2141266126613
15294,-122.975068340167,38.2140164016402
15295,-122.974362436244,38.2138469846985
15296,-122.973197319732,38.2135673567357
