order_,name,long,lat
131733,mainland,-126.063316289,49.3644981528
131734,mainland,-126.06239324,49.3653296713
131735,mainland,-126.062469457,49.368308985
131736,mainland,-126.061081012,49.3698081476
131737,mainland,-126.060638498,49.3699685012
131738,mainland,-126.059860313,49.3699417464
131739,mainland,-126.05911258,49.3707199307
131740,mainland,-126.062683145,49.3707810099
131741,mainland,-126.063476643,49.3709716392
131742,mainland,-126.06388853,49.3712501026
131743,mainland,-126.06416312100001,49.3721694553
131744,mainland,-126.063507095,49.3732489862
131745,mainland,-126.063278269,49.3740616702
131746,mainland,-126.063751235,49.3748588643
131747,mainland,-126.064872658,49.3754997527
131748,mainland,-126.065513546,49.376388478
131749,mainland,-126.066436771,49.3768616195
131750,mainland,-126.067672783,49.3780288082
131751,mainland,-126.067749,49.3784408704
131752,mainland,-126.067283603,49.3807792956
131753,mainland,-126.067283603,49.3823089093
131754,mainland,-126.06799314,49.3830795249
131755,mainland,-126.068496732,49.3833083511
131756,mainland,-126.069267348,49.3833312334
131757,mainland,-126.069976884,49.3839684256
131758,mainland,-126.07060246,49.3838881602
131759,mainland,-126.071327133,49.3844718427
131760,mainland,-126.071372899,49.3854408325
131761,mainland,-126.072311437,49.386280096
131762,mainland,-126.072456302,49.3873099889
131763,mainland,-126.073226917,49.3882789787
131764,mainland,-126.074111945,49.390609659
131765,mainland,-126.073936453,49.3918609847
131766,mainland,-126.074996974,49.3933105093
131767,mainland,-126.076553342,49.3939704084
131768,mainland,-126.077262879,49.3941115759
131769,mainland,-126.080917406,49.3938598673
131770,mainland,-126.081832885,49.3931885279
131771,mainland,-126.082580618,49.3930281734
131772,mainland,-126.084442205,49.3933105093
131773,mainland,-126.084953367,49.3939399565
131774,mainland,-126.08497625,49.3964691873
131775,mainland,-126.084533736,49.3970298112
131776,mainland,-126.083969064,49.3987808578
131777,mainland,-126.082748365,49.4000816453
131778,mainland,-126.081756668,49.400501277
131779,mainland,-126.07893366,49.4005584838
131780,mainland,-126.077712962,49.4008598295
131781,mainland,-126.077056935,49.4014702668
131782,mainland,-126.074920582,49.402278903
131783,mainland,-126.072830169,49.402278903
131784,mainland,-126.072166397,49.4025612389
131785,mainland,-126.071823158,49.4030609598
131786,mainland,-126.070472733,49.4033087959
131787,mainland,-126.069923374,49.40375131
131788,mainland,-126.069526625,49.4044189532
131789,mainland,-126.069313113,49.4052200207
131790,mainland,-126.068572949,49.4061089214
131791,mainland,-126.067672783,49.4063606299
131792,mainland,-126.066192631,49.4065590042
131793,mainland,-126.065536428,49.4067802617
131794,mainland,-126.065246524,49.4071692652
131795,mainland,-126.063171425,49.4074707881
131796,mainland,-126.062469457,49.4080009601
131797,mainland,-126.062103336,49.4113617095
131798,mainland,-126.062560987,49.4124183571
131799,mainland,-126.063476643,49.4135285144
131800,mainland,-126.064247082,49.4141083244
131801,mainland,-126.065536428,49.4140282353
131802,mainland,-126.066307044,49.4142799439
131803,mainland,-126.066886854,49.4147492137
131804,mainland,-126.067962688,49.4150009223
131805,mainland,-126.068572949,49.4157218997
131806,mainland,-126.068283044,49.4165611633
131807,mainland,-126.067611704,49.4172782683
131808,mainland,-126.068046649,49.4180296977
131809,mainland,-126.069747883,49.4194412017
131810,mainland,-126.070251476,49.4203301024
131811,mainland,-126.069816531,49.4211693659
131812,mainland,-126.069267348,49.4215583694
131813,mainland,-126.065033011,49.4216117037
131814,mainland,-126.064331044,49.4223900643
131815,mainland,-126.063720783,49.4225006044
131816,mainland,-126.056137139,49.4223594369
131817,mainland,-126.055572466,49.4225310564
131818,mainland,-126.055076618,49.4231911309
131819,mainland,-126.052108745,49.4232215828
131820,mainland,-126.050247159,49.4239693151
131821,mainland,-126.04994194,49.4246102035
131822,mainland,-126.048553494,49.4257201854
131823,mainland,-126.046859654,49.4259986497
131824,mainland,-126.045776427,49.4267196272
131825,mainland,-126.044387806,49.4266891762
131826,mainland,-126.043533405,49.4274215948
131890,mainland,-126.05583192,49.432861316
131891,mainland,-126.056396416,49.4323615951
131892,mainland,-126.057830802,49.4321707896
131893,mainland,-126.059013305,49.4315300766
131894,mainland,-126.060562105,49.4312781926
131895,mainland,-126.061462447,49.4308281089
131896,mainland,-126.062560987,49.4307517169
131897,mainland,-126.063346917,49.4299698355
131898,mainland,-126.07330331,49.4298897464
131899,mainland,-126.07531733,49.4309692773
131900,mainland,-126.076080377,49.4316710687
131901,mainland,-126.077560353,49.4318085408
131902,mainland,-126.07990265,49.4348601986
131903,mainland,-126.079727158,49.4351883001
131904,mainland,-126.07893366,49.4358596404
131905,mainland,-126.079032936,49.4367217854
131906,mainland,-126.079643197,49.4373588022
131907,mainland,-126.080177241,49.4375305979
131908,mainland,-126.082107477,49.4371414171
131909,mainland,-126.082977368,49.4364700768
131910,mainland,-126.085220389,49.4356118034
131911,mainland,-126.085922181,49.4357490993
131912,mainland,-126.088256911,49.4356918926
131913,mainland,-126.088996898,49.435470636
131914,mainland,-126.092033418,49.4324188019
131915,mainland,-126.092559894,49.4322510549
131916,mainland,-126.09303286,49.4308891882
131917,mainland,-126.094276441,49.4297218241
131918,mainland,-126.109893812,49.4300002875
131919,mainland,-126.110893254,49.4291115621
131920,mainland,-126.123062218,49.4291381416
131921,mainland,-126.124046346,49.4285315768
131922,mainland,-126.124359134,49.4275588907
131923,mainland,-126.124443094,49.4260787388
131924,mainland,-126.125267044,49.4255295561
131925,mainland,-126.125061101,49.4250602872
131926,mainland,-126.12367248,49.4239386878
131927,mainland,-126.124389585,49.4227218619
131928,mainland,-126.125747754,49.4225806935
131929,mainland,-126.1262818,49.4222488959
131930,mainland,-126.126358016,49.4218292641
131931,mainland,-126.129333458,49.4206085657
131932,mainland,-126.129707324,49.4201697478
131933,mainland,-126.131767286,49.4190597659
131934,mainland,-126.133636442,49.4189986875
131935,mainland,-126.134643628,49.4183312197
131936,mainland,-126.135803248,49.4181900513
131937,mainland,-126.137756365,49.4166908896
131938,mainland,-126.138847337,49.4162788265
131939,mainland,-126.139183007,49.415889823
131940,mainland,-126.14084622,49.4152793856
131941,mainland,-126.141311616,49.4148902049
131942,mainland,-126.142028722,49.4147492137
131943,mainland,-126.143310499,49.4138106749
131944,mainland,-126.143333382,49.4131088836
131945,mainland,-126.145942702,49.410560642
131946,mainland,-126.147323579,49.4097518304
131947,mainland,-126.148727337,49.4095612011
131948,mainland,-126.149810741,49.4090004009
131949,mainland,-126.156997636,49.4091683242
131950,mainland,-126.157783564,49.4089699499
131951,mainland,-126.158493102,49.4083098745
131952,mainland,-126.159332189,49.4092216585
131953,mainland,-126.163971019,49.4091683242
131954,mainland,-126.164718576,49.4083290606
131955,mainland,-126.166206296,49.4080314111
131956,mainland,-126.167587349,49.4073296198
131957,mainland,-126.168823185,49.4070015183
131958,mainland,-126.169143718,49.4065590042
131959,mainland,-126.1691666,49.4056396515
131960,mainland,-126.169921902,49.4049683121
131961,mainland,-126.171920785,49.4048614673
131962,mainland,-126.173187248,49.4039192332
131963,mainland,-126.172561673,49.403221138
131964,mainland,-126.168907147,49.4030799697
131965,mainland,-126.167556721,49.403221138
131966,mainland,-126.165969901,49.4031715
131967,mainland,-126.164886499,49.4041709417
131968,mainland,-126.16410831499999,49.4042816582
131969,mainland,-126.163421661,49.4041404898
131970,mainland,-126.162811223,49.4043617473
131971,mainland,-126.162513749,49.4048118301
131972,mainland,-126.161796644,49.4049415564
131973,mainland,-126.159072911,49.4049415564
131974,mainland,-126.158546435,49.4047507508
131975,mainland,-126.157783564,49.4039993223
131976,mainland,-126.153312658,49.4042205789
131977,mainland,-126.152153038,49.4033316782
131978,mainland,-126.150672886,49.4031906861
131979,mainland,-126.150047311,49.4028891641
131980,mainland,-126.149833623,49.4025001597
131981,mainland,-126.150192176,49.4009399186
131982,mainland,-126.151672328,49.399921467
131983,mainland,-126.153137166,49.3998299367
131984,mainland,-126.154426512,49.398941036
131985,mainland,-126.155166676,49.3996391311
131986,mainland,-126.156310982,49.3999709288
131987,mainland,-126.161437916,49.3998603886
131988,mainland,-126.162109431,49.3991890483
131989,mainland,-126.167968784,49.3991089592
131990,mainland,-126.169143718,49.3983307749
131991,mainland,-126.169860823,49.3982505096
131992,mainland,-126.170501711,49.3974990801
131993,mainland,-126.171173051,49.3974189919
131994,mainland,-126.174896226,49.3975601594
131995,mainland,-126.176063591,49.3984413151
131996,mainland,-126.180191082,49.3983115888
131997,mainland,-126.181442233,49.3992805786
131998,mainland,-126.186943032,49.3992805786
131999,mainland,-126.188026436,49.3990286938
132000,mainland,-126.188667324,49.3983115888
132001,mainland,-126.190917915,49.3973311578
132002,mainland,-126.19497676,49.3974686291
132003,mainland,-126.196906994,49.3984413151
132004,mainland,-126.19695276,49.398941036
132005,mainland,-126.200256303,49.399559042
132006,mainland,-126.200668366,49.3998908397
132007,mainland,-126.201477001,49.4000283119
132008,mainland,-126.202102576,49.400501277
132009,mainland,-126.204803427,49.4009209088
132010,mainland,-126.206192049,49.4016915243
132011,mainland,-126.208076518,49.4016915243
132012,mainland,-126.208969115,49.4022216963
132013,mainland,-126.209823692,49.4015007188
132014,mainland,-126.212310854,49.4014396395
132015,mainland,-126.212997508,49.400718662
132016,mainland,-126.21716302,49.4008101923
132017,mainland,-126.219192531,49.4024200705
132018,mainland,-126.220672683,49.4024390813
132019,mainland,-126.221763654,49.4031715
132020,mainland,-126.227546614,49.4033087959
132021,mainland,-126.229751617,49.4054183949
132022,mainland,-126.230056835,49.4065590042
132023,mainland,-126.231323299,49.4076689861
132024,mainland,-126.231811578,49.4098090372
132025,mainland,-126.232360761,49.4107208202
132026,mainland,-126.23242184,49.4115294564
132027,mainland,-126.233512811,49.4119415186
132028,mainland,-126.233749382,49.4123611503
132029,mainland,-126.235816913,49.4125785354
132030,mainland,-126.23618321,49.4129714114
132031,mainland,-126.237640304,49.4131393346
132032,mainland,-126.238357585,49.4141884136
132033,mainland,-126.238937395,49.4163589156
132034,mainland,-126.239608735,49.4170608833
132035,mainland,-126.239852874,49.4205589286
132036,mainland,-126.238922081,49.4222488959
132037,mainland,-126.23806768,49.4230804144
132038,mainland,-126.238357585,49.4238281477
132039,mainland,-126.237670931,49.4250298353
132040,mainland,-126.23642735,49.4264182806
132041,mainland,-126.234832785,49.4274712329
132042,mainland,-126.232971198,49.4275817731
132043,mainland,-126.232727058,49.4279709529
132044,mainland,-126.23117069,49.4284706738
132045,mainland,-126.23110961,49.4288596782
132046,mainland,-126.230636645,49.4291381416
132047,mainland,-126.229248024,49.4289207566
132048,mainland,-126.228393623,49.4281693281
132049,mainland,-126.227783185,49.4279709529
132050,mainland,-126.225860519,49.4281082488
132051,mainland,-126.225921598,49.4285011257
132052,mainland,-126.22643276,49.4289703947
132053,mainland,-126.227043197,49.4291687689
132054,mainland,-126.228332543,49.429248858
132055,mainland,-126.228668214,49.42977903
132056,mainland,-126.228782626,49.4303894673
132057,mainland,-126.229393064,49.4307517169
132058,mainland,-126.234283427,49.4307517169
132059,mainland,-126.234283427,49.4311713478
132060,mainland,-126.23478702,49.4315300766
132061,mainland,-126.235076925,49.4323883499
132062,mainland,-126.235061611,49.4339714742
132063,mainland,-126.234420723,49.4346885792
132064,mainland,-126.233177141,49.435138662
132065,mainland,-126.232498232,49.4358100023
132066,mainland,-126.231720048,49.435718472
132067,mainland,-126.230026208,49.4365005288
132068,mainland,-126.22856137,49.4365005288
132069,mainland,-126.228157052,49.4368286302
132070,mainland,-126.228256151,49.4386710308
132071,mainland,-126.227920481,49.4396896588
132072,mainland,-126.227172924,49.4407501789
132073,mainland,-126.226257268,49.4414215192
132074,mainland,-126.226226817,49.4418297089
132075,mainland,-126.22701257,49.4425811383
132076,mainland,-126.227691655,49.4423598817
132077,mainland,-126.228469839,49.4426117656
132078,mainland,-126.228683527,49.4430313974
132079,mainland,-126.230026208,49.4431686933
132080,mainland,-126.230438271,49.4429396908
132081,mainland,-126.230636645,49.4414711564
132082,mainland,-126.233177141,49.4391402998
132083,mainland,-126.233810461,49.4390792214
132084,mainland,-126.23457333100001,49.4398612782
132085,mainland,-126.235366829,49.4399985732
132086,mainland,-126.237373281,49.4399184841
132087,mainland,-126.237777775,49.4402809099
132088,mainland,-126.238616862,49.4428596017
132089,mainland,-126.238922081,49.4432181551
132090,mainland,-126.238937395,49.44453056
132091,mainland,-126.238746589,49.4450797418
132092,mainland,-126.238082818,49.4458885534
132093,mainland,-126.23782354,49.4471397037
132094,mainland,-126.238426233,49.4474982562
132095,mainland,-126.239906385,49.4494209222
132096,mainland,-126.239906385,49.4497490237
132097,mainland,-126.240310703,49.4501114487
132098,mainland,-126.241302575,49.4523087056
132099,mainland,-126.242317154,49.4528313088
132100,mainland,-126.242889395,49.4524384328
132101,mainland,-126.243362361,49.4515609733
132102,mainland,-126.24302669,49.4504393739
132103,mainland,-126.243156417,49.4494209222
132104,mainland,-126.243942346,49.4481391446
132105,mainland,-126.244140545,49.4472808712
132106,mainland,-126.244506842,49.4468918677
132107,mainland,-126.24472053,49.4459190054
132108,mainland,-126.245903033,49.4440002118
132109,mainland,-126.245033318,49.4426689724
132110,mainland,-126.245330792,49.4423294298
132111,mainland,-126.243766854,49.4396095696
132112,mainland,-126.24302669,49.4389190432
132113,mainland,-126.243057318,49.4384383322
132114,mainland,-126.243637128,49.4380607698
132115,mainland,-126.243766854,49.4367485411
132116,mainland,-126.245529166,49.4349212779
132117,mainland,-126.246322664,49.4348297476
132118,mainland,-126.247329675,49.434059132
132119,mainland,-126.250396646,49.4339980528
132120,mainland,-126.251998956,49.4353102814
132121,mainland,-126.252639845,49.4362792713
132122,mainland,-126.253219655,49.4366416972
132123,mainland,-126.254470804,49.4368897086
132124,mainland,-126.255783033,49.4382515754
132125,mainland,-126.256317078,49.4380797797
132126,mainland,-126.261543287,49.4431686933
132127,mainland,-126.261917153,49.4443893917
132128,mainland,-126.26242057,49.4448090234
132129,mainland,-126.262359667,49.4462203511
132130,mainland,-126.263137852,49.4473305093
132131,mainland,-126.262969928,49.4477195137
132132,mainland,-126.263847388,49.4486084144
132133,mainland,-126.264137293,49.4498101021
132134,mainland,-126.264968811,49.4506416206
132135,mainland,-126.264762868,49.451469443
132136,mainland,-126.265533484,49.4521407833
132137,mainland,-126.265640328,49.453060135
132138,mainland,-126.266456533,49.4538612016
132139,mainland,-126.266616886,49.4548301924
132140,mainland,-126.267402639,49.4561080966
132141,mainland,-126.26730354,49.4573592469
132142,mainland,-126.26821902,49.4582481476
132143,mainland,-126.269027656,49.4597511819
132144,mainland,-126.269607466,49.4602202754
132145,mainland,-126.270172137,49.461608897
132146,mainland,-126.270942753,49.4623108647
132147,mainland,-126.270553573,49.4636688589
132148,mainland,-126.271469052,49.4647216341
132149,mainland,-126.271392836,49.4695815453
132220,mainland,-126.28177643,49.4690818244
132221,mainland,-126.281326347,49.4686699376
132222,mainland,-126.280937167,49.4675293283
132223,mainland,-126.281433191,49.4666099766
132224,mainland,-126.280723654,49.4654998184
132225,mainland,-126.281036442,49.4646682998
132226,mainland,-126.280822753,49.4638100264
132227,mainland,-126.279922412,49.4628600465
132228,mainland,-126.279083324,49.4615784451
132229,mainland,-126.279052697,49.4606094553
132230,mainland,-126.278213434,49.4597511819
132231,mainland,-126.278137217,49.4551697341
132232,mainland,-126.278266944,49.4540291248
132233,mainland,-126.27922062,49.4528617608
132234,mainland,-126.282638576,49.4498595639
132235,mainland,-126.285026463,49.4501418997
132236,mainland,-126.28611761,49.4503899121
132237,mainland,-126.286560125,49.4506912587
132238,mainland,-126.287139934,49.4506416206
132239,mainland,-126.287719744,49.4501418997
132240,mainland,-126.288421712,49.4498595639
132241,mainland,-126.289177014,49.4500618106
132242,mainland,-126.290656989,49.4510612524
132243,mainland,-126.291778589,49.4509697221
132244,mainland,-126.292587224,49.4507789165
132245,mainland,-126.292762716,49.4499206431
132246,mainland,-126.293609548,49.4486084144
132247,mainland,-126.294036925,49.4481697728
132248,mainland,-126.293907198,49.4477195137
132249,mainland,-126.294311516,49.4468612404
132250,mainland,-126.295837433,49.4456901792
132251,mainland,-126.297782982,49.4456405411
132252,mainland,-126.298248379,49.4453582052
132253,mainland,-126.298553421,49.4445610111
132254,mainland,-126.298553421,49.4430808592
132255,mainland,-126.299942042,49.4416885414
132256,mainland,-126.299713216,49.4406890996
132257,mainland,-126.301116976,49.439670648
132258,mainland,-126.301940925,49.4378319436
132259,mainland,-126.302322361,49.4374999696
132260,mainland,-126.303497294,49.435138662
132261,mainland,-126.303359999,49.4321707896
132262,mainland,-126.304077104,49.4313317023
132263,mainland,-126.304061966,49.4299392082
132264,mainland,-126.304893484,49.4291115621
132265,mainland,-126.305442843,49.4277496963
132266,mainland,-126.305969319,49.4273108784
132267,mainland,-126.306747503,49.4271698863
132268,mainland,-126.307052545,49.4263114366
132269,mainland,-126.30840297,49.4251403763
132270,mainland,-126.309623669,49.4246102035
132271,mainland,-126.310066183,49.4240798562
132272,mainland,-126.31067662,49.4238281477
132273,mainland,-126.311393725,49.4238281477
132274,mainland,-126.312576228,49.4230003253
132275,mainland,-126.31256109,49.4226113209
132276,mainland,-126.313926653,49.4209213535
132277,mainland,-126.315246627,49.4205589286
132278,mainland,-126.315109331,49.4201088457
132279,mainland,-126.31433097,49.4200782175
132280,mainland,-126.313781789,49.4202500132
132281,mainland,-126.312866133,49.4209213535
132282,mainland,-126.312332088,49.421749175
132283,mainland,-126.311691199,49.4217796269
132284,mainland,-126.310577345,49.4225006044
132285,mainland,-126.306747503,49.4225310564
132286,mainland,-126.30599977,49.4231911309
132287,mainland,-126.30420683,49.4237213028
132288,mainland,-126.30397026,49.4254417221
132289,mainland,-126.30314631,49.4259414429
132290,mainland,-126.303123428,49.4280586107
132291,mainland,-126.302406322,49.4292182307
132292,mainland,-126.299896278,49.4291687689
132293,mainland,-126.298683148,49.4290312977
132294,mainland,-126.297393802,49.427501684
132295,mainland,-126.296188417,49.4278908638
132296,mainland,-126.294830247,49.428581214
132297,mainland,-126.29408269,49.42977903
132298,mainland,-126.293441801,49.4300613658
132299,mainland,-126.293083249,49.4305610867
132300,mainland,-126.293136583,49.4311905339
132301,mainland,-126.294311516,49.4322510549
132302,mainland,-126.294326829,49.4348105606
132303,mainland,-126.293060366,49.4364394495
132304,mainland,-126.292282182,49.4386405798
132305,mainland,-126.290283123,49.4406090105
132306,mainland,-126.288757382,49.4405593733
132307,mainland,-126.288223338,49.4407195516
132308,mainland,-126.287406956,49.4415016083
132309,mainland,-126.286872912,49.4415588142
132310,mainland,-126.286033649,49.4423294298
132311,mainland,-126.285026463,49.4417189924
132312,mainland,-126.283859274,49.4423294298
132313,mainland,-126.279998805,49.4424705981
132314,mainland,-126.279136659,49.4430808592
132315,mainland,-126.277313268,49.4433288715
132316,mainland,-126.274719262,49.4457817095
132317,mainland,-126.269973763,49.4457206302
132318,mainland,-126.26947017,49.4453582052
132319,mainland,-126.265746995,49.4418601608
132320,mainland,-126.263816761,49.4395789423
132321,mainland,-126.263580366,49.4384383322
132322,mainland,-126.262283274,49.4375610489
132323,mainland,-126.261810309,49.4367217854
132324,mainland,-126.260246196,49.4361687311
132325,mainland,-126.259811427,49.4357795513
132326,mainland,-126.259643503,49.4348105606
132327,mainland,-126.259109459,49.4338607569
132328,mainland,-126.259063693,49.432891767
132329,mainland,-126.255859426,49.4300803766
132330,mainland,-126.255310068,49.4290312977
132331,mainland,-126.253921446,49.4289397674
132332,mainland,-126.253418029,49.4287491372
132333,mainland,-126.253013535,49.4272804265
132334,mainland,-126.252403274,49.4264411638
132335,mainland,-126.252243096,49.421249455
132336,mainland,-126.253433167,49.420188934
132337,mainland,-126.253433167,49.4184685156
132338,mainland,-126.253013535,49.4171105213
132339,mainland,-126.252372823,49.4160003631
132340,mainland,-126.252403274,49.4154701912
132341,mainland,-126.253921446,49.4140815696
132342,mainland,-126.254913319,49.4140586873
132343,mainland,-126.254203782,49.4131889727
132344,mainland,-126.254066486,49.4122810612
132345,mainland,-126.253418029,49.4114990045
132346,mainland,-126.253387402,49.4106407311
132347,mainland,-126.254386843,49.4094200327
132348,mainland,-126.254226665,49.408058166000004
132349,mainland,-126.254783592,49.4072495306
132350,mainland,-126.253921446,49.4058112719
132351,mainland,-126.254066486,49.4054717292
132352,mainland,-126.255546638,49.4043617473
132353,mainland,-126.256286627,49.4041404898
132354,mainland,-126.256866437,49.4043885021
132355,mainland,-126.257637052,49.4050292151
132356,mainland,-126.259506208,49.4050788523
132357,mainland,-126.260803299,49.4046706617
132358,mainland,-126.261581483,49.4036407689
132359,mainland,-126.26174923,49.4030799697
132360,mainland,-126.261718779,49.4007492893
132361,mainland,-126.262359667,49.398578611
132362,mainland,-126.261917153,49.3969689082
132363,mainland,-126.261512835,49.3965607185
132364,mainland,-126.261611935,49.3948096719
132365,mainland,-126.262443629,49.3940010357
132366,mainland,-126.262283274,49.3924712467
132367,mainland,-126.260421688,49.3923607056
132368,mainland,-126.260116645,49.3919715258
132369,mainland,-126.25971989599999,49.3893889606
132370,mainland,-126.260757534,49.3881416828
132371,mainland,-126.262496963,49.3871116146
132372,mainland,-126.262306158,49.3853911953
132373,mainland,-126.261352482,49.3849182293
132374,mainland,-126.260566728,49.3848914745
132375,mainland,-126.260116645,49.3844718427
132376,mainland,-126.259811427,49.3834991567
132377,mainland,-126.261337343,49.3806685792
132378,mainland,-126.262657142,49.3804702049
132379,mainland,-126.261611935,49.3789710432
132380,mainland,-126.261512835,49.3777198929
132381,mainland,-126.259887643,49.3768081098
132382,mainland,-126.259666386,49.3763618986
132383,mainland,-126.259811427,49.3751105729
132384,mainland,-126.260971046,49.373638166
132385,mainland,-126.261001673,49.3727798926
132386,mainland,-126.260673573,49.3724403499
132387,mainland,-126.259933408,49.3725318802
132388,mainland,-126.259193421,49.3720017083
132389,mainland,-126.259033242,49.3716697344
132390,mainland,-126.259323147,49.3682213272
132391,mainland,-126.258941712,49.3669700015
132392,mainland,-126.257888761,49.3657493031
132393,mainland,-126.257347147,49.3657188511
132394,mainland,-126.257110576,49.365669214
132395,mainland,-126.25639347,49.364559232
132396,mainland,-126.256500314,49.3640595111
132397,mainland,-126.257721014,49.3627205276
132398,mainland,-126.257507325,49.3614998293
132399,mainland,-126.256202665,49.3616409967
132400,mainland,-126.25499728,49.3613282098
132401,mainland,-126.254806475,49.3598288718
132402,mainland,-126.25369262,49.3585015048
132403,mainland,-126.25393676,49.358001784
132404,mainland,-126.255218538,49.3572197272
132405,mainland,-126.25663761,49.3574217986
132406,mainland,-126.254783592,49.3552817476
132407,mainland,-126.255111693,49.3543586987
132408,mainland,-126.256500314,49.3529700771
132409,mainland,-126.256668062,49.3513107371
132410,mainland,-126.257247871,49.3505783184
132411,mainland,-126.257278499,49.3501396759
132412,mainland,-126.258033801,49.3488883502
132413,mainland,-126.259506208,49.3480605288
132414,mainland,-126.26141356,49.3481712452
132415,mainland,-126.261962919,49.3480300768
132416,mainland,-126.262893712,49.3473090993
132417,mainland,-126.263443071,49.3474198158
132418,mainland,-126.26435855,49.3481407933
132419,mainland,-126.264183058,49.350250217
132420,mainland,-126.263443071,49.3507194859
132421,mainland,-126.262123096,49.3510590286
132422,mainland,-126.261543287,49.3519401843
132423,mainland,-126.261276265,49.3536681722
132424,mainland,-126.262077332,49.3545799562
132425,mainland,-126.262786868,49.3549385087
132426,mainland,-126.263473522,49.355030039
132427,mainland,-126.265296913,49.356559829
132428,mainland,-126.266006449,49.3568115375
132429,mainland,-126.267906232,49.358219169
132430,mainland,-126.269073421,49.3598288718
132431,mainland,-126.267776506,49.3612785717
132432,mainland,-126.267608583,49.3622512578
132433,mainland,-126.266532925,49.3636092521
132434,mainland,-126.266723555,49.3675003497
132435,mainland,-126.268112176,49.3675804388
132436,mainland,-126.268691985,49.3678284511
132437,mainland,-126.269287109,49.3686409589
132438,mainland,-126.269317561,49.36983103
132439,mainland,-126.269973763,49.3716392833
132440,mainland,-126.269027656,49.3729705219
132441,mainland,-126.269203148,49.3762207311
132442,mainland,-126.269943312,49.3770599937
132443,mainland,-126.270309433,49.3784408704
132444,mainland,-126.27171319200001,49.378311144
132445,mainland,-126.272636417,49.3775787245
132446,mainland,-126.273643428,49.3771400828
132447,mainland,-126.274986284,49.3760795627
132448,mainland,-126.275421229,49.3743286924
132449,mainland,-126.274963401,49.373058356
132450,mainland,-126.274063059,49.372108376
132451,mainland,-126.274192786,49.36983103
132452,mainland,-126.272453357,49.368308985
132453,mainland,-126.272247237,49.3672218863
132454,mainland,-126.271583642,49.3664208188
132455,mainland,-126.27171319200001,49.3658904715
132456,mainland,-126.270477356,49.364559232
132457,mainland,-126.270393395,49.3627205276
132458,mainland,-126.270782399,49.3611907377
132459,mainland,-126.273498563,49.3591385207
132460,mainland,-126.275497446,49.3579407056
132461,mainland,-126.276001039,49.3577194481
132462,mainland,-126.279533407,49.3555297599
132463,mainland,-126.279747096,49.3550604909
132464,mainland,-126.281311033,49.3538283505
132465,mainland,-126.28177643,49.3531112455
132466,mainland,-126.283691352,49.351329747
132467,mainland,-126.284393319,49.3512192068
132468,mainland,-126.287109307,49.3514709154
132469,mainland,-126.289031973,49.3528289096
132470,mainland,-126.289810157,49.3537482614
132471,mainland,-126.289749079,49.3543280714
132472,mainland,-126.289283681,49.3547211237
132473,mainland,-126.289436291,49.3551101281
132474,mainland,-126.291076621,49.3570289216
132475,mainland,-126.2911377,49.3574409847
132476,mainland,-126.290153572,49.3583907884
132477,mainland,-126.29046636,49.3587493409
132478,mainland,-126.2911377,49.3591117659
132479,mainland,-126.292427046,49.3591385207
132480,mainland,-126.292968836,49.3593597782
132481,mainland,-126.294143593,49.3603095819
132482,mainland,-126.294830247,49.3602791309
132483,mainland,-126.295303389,49.3598288718
132484,mainland,-126.296691834,49.3599205775
132485,mainland,-126.297393802,49.3602219241
132486,mainland,-126.298080456,49.3608093028
132487,mainland,-126.301277154,49.3606910177
132488,mainland,-126.301971377,49.3608893919
132489,mainland,-126.302406322,49.3612518169
132490,mainland,-126.303802513,49.3615609076
132491,mainland,-126.304817267,49.3631896203
132492,mainland,-126.305473294,49.3658904715
132493,mainland,-126.306060849,49.3666382038
132494,mainland,-126.307327312,49.3670310807
132495,mainland,-126.307457039,49.3674697223
132496,mainland,-126.309219351,49.3681906998
132497,mainland,-126.308723503,49.3685798806
132498,mainland,-126.308692875,49.3690605907
132499,mainland,-126.31067662,49.3693313091
132500,mainland,-126.311691199,49.3703918292
132501,mainland,-126.3127137,49.3707503826
132502,mainland,-126.314941408,49.3708610991
132503,mainland,-126.315643375,49.3715591942
132504,mainland,-126.319061332,49.3717498235
132505,mainland,-126.319816633,49.3724403499
132506,mainland,-126.320831213,49.3726883623
132507,mainland,-126.321952811,49.3733597026
132508,mainland,-126.323852595,49.3733290753
132509,mainland,-126.324310247,49.373531322
132510,mainland,-126.324691858,49.374000591
132511,mainland,-126.326080304,49.3743095063
132512,mainland,-126.326316875,49.3746680588
132513,mainland,-126.326347326,49.3759688463
132514,mainland,-126.326927136,49.3762207311
132515,mainland,-126.328033422,49.3756713721
132516,mainland,-126.328567466,49.3756903829
132517,mainland,-126.329223668,49.3760299255
132518,mainland,-126.330718958,49.3774414295
132519,mainland,-126.333656379,49.3784218605
132520,mainland,-126.335647517,49.3805312842
132521,mainland,-126.335746792,49.3817215306
132522,mainland,-126.336402818,49.3827781783
132523,mainland,-126.336303719,49.384140045
132524,mainland,-126.337921167,49.385189124
132525,mainland,-126.337997384,49.3860016327
132526,mainland,-126.339248709,49.3884391569
132527,mainland,-126.340469408,49.3897209346
132528,mainland,-126.343193141,49.3899383187
132529,mainland,-126.344192582,49.3908309165
132530,mainland,-126.345138513,49.392688807
132531,mainland,-126.347061179,49.3948288581
132532,mainland,-126.347168023,49.3955306494
132533,mainland,-126.347778285,49.395721455
